,a_node,b_node,capacity,free_flow_time,a,b,direction,link_id
183,1918,1233,4000,0.15366266666666667,0.25,2,1,184
184,2769,5277,1300,0.609166,0.25,2,1,185
185,5277,2769,1300,0.609166,0.25,2,1,186
186,57,10000129,99999,2.605332,0.25,2,1,187
187,10000129,57,99999,2.605332,0.25,2,1,188
188,58,10000129,99999,2.620932,0.25,2,1,189
189,10000129,58,99999,2.620932,0.25,2,1,190
190,59,10000129,99999,2.7397799999999997,0.25,2,1,191
191,10000129,59,99999,2.7397799999999997,0.25,2,1,192
192,60,10000129,99999,4.041972,0.25,2,1,193
193,10000129,60,99999,4.041972,0.25,2,1,194
194,61,10000129,99999,4.100531999999999,0.25,2,1,195
195,10000129,61,99999,4.100531999999999,0.25,2,1,196
196,62,10000129,99999,4.083828,0.25,2,1,197
197,10000129,62,99999,4.083828,0.25,2,1,198
198,832,10000129,99999,3.4190759999999996,0.25,2,1,199
199,10000129,832,99999,3.4190759999999996,0.25,2,1,200
200,835,10000129,99999,4.484699999999999,0.25,2,1,201
201,10000129,835,99999,4.484699999999999,0.25,2,1,202
202,1672,10000129,99999,3.703908,0.25,2,1,203
203,10000129,1672,99999,3.703908,0.25,2,1,204
204,1919,10000129,99999,3.021732,0.25,2,1,205
205,10000129,1919,99999,3.021732,0.25,2,1,206
206,2559,10000129,99999,4.2345239999999995,0.25,2,1,207
207,10000129,2559,99999,4.2345239999999995,0.25,2,1,208
208,3388,10000129,99999,2.980668,0.25,2,1,209
209,10000129,3388,99999,2.980668,0.25,2,1,210
210,3389,10000129,99999,3.306612,0.25,2,1,211
211,10000129,3389,99999,3.306612,0.25,2,1,212
212,3390,10000129,99999,2.646516,0.25,2,1,213
213,10000129,3390,99999,2.646516,0.25,2,1,214
214,4803,10000129,99999,4.266324,0.25,2,1,215
215,10000129,4803,99999,4.266324,0.25,2,1,216
216,834,10000121,99999,4.392372,0.25,2,1,217
217,10000121,834,99999,4.392372,0.25,2,1,218
218,836,10000121,99999,3.9189599999999998,0.25,2,1,219
219,10000121,836,99999,3.9189599999999998,0.25,2,1,220
220,104,10000187,99999,6.285372000000001,0.25,2,1,221
221,10000187,104,99999,6.285372000000001,0.25,2,1,222
222,105,10000187,99999,7.708488,0.25,2,1,223
223,10000187,105,99999,7.708488,0.25,2,1,224
224,106,10000187,99999,6.359748,0.25,2,1,225
225,10000187,106,99999,6.359748,0.25,2,1,226
226,3160,10000187,99999,10.199544,0.25,2,1,227
227,10000187,3160,99999,10.199544,0.25,2,1,228
228,3161,10000187,99999,8.998968,0.25,2,1,229
229,10000187,3161,99999,8.998968,0.25,2,1,230
230,3287,10000187,99999,8.717628,0.25,2,1,231
231,10000187,3287,99999,8.717628,0.25,2,1,232
232,3721,10000187,99999,8.431692,0.25,2,1,233
233,10000187,3721,99999,8.431692,0.25,2,1,234
234,4375,10000187,99999,6.633419999999999,0.25,2,1,235
235,10000187,4375,99999,6.633419999999999,0.25,2,1,236
236,4377,10000187,99999,7.749924000000001,0.25,2,1,237
237,10000187,4377,99999,7.749924000000001,0.25,2,1,238
238,4409,10000187,99999,6.0856200000000005,0.25,2,1,239
239,10000187,4409,99999,6.0856200000000005,0.25,2,1,240
240,789,10000184,99999,4.074372,0.25,2,1,241
241,10000184,789,99999,4.074372,0.25,2,1,242
242,2973,10000184,99999,4.83072,0.25,2,1,243
243,10000184,2973,99999,4.83072,0.25,2,1,244
244,5277,10000184,99999,5.791068,0.25,2,1,245
245,10000184,5277,99999,5.791068,0.25,2,1,246
246,2282,10000056,99999,4.187627999999999,0.25,2,1,247
247,10000056,2282,99999,4.187627999999999,0.25,2,1,248
248,2283,10000056,99999,4.1454960000000005,0.25,2,1,249
249,10000056,2283,99999,4.1454960000000005,0.25,2,1,250
250,499,10000075,99999,4.607279999999999,0.25,2,1,251
251,10000075,499,99999,4.607279999999999,0.25,2,1,252
252,1120,10000166,99999,3.220824,0.25,2,1,253
253,10000166,1120,99999,3.220824,0.25,2,1,254
254,3847,10000166,99999,3.7768320000000006,0.25,2,1,255
255,10000166,3847,99999,3.7768320000000006,0.25,2,1,256
256,3891,10000166,99999,3.9045240000000003,0.25,2,1,257
257,10000166,3891,99999,3.9045240000000003,0.25,2,1,258
258,373,10000178,99999,5.415287999999999,0.25,2,1,259
259,10000178,373,99999,5.415287999999999,0.25,2,1,260
260,374,10000178,99999,8.211431999999999,0.25,2,1,261
261,10000178,374,99999,8.211431999999999,0.25,2,1,262
262,375,10000178,99999,4.971888,0.25,2,1,263
263,10000178,375,99999,4.971888,0.25,2,1,264
264,376,10000178,99999,5.06358,0.25,2,1,265
265,10000178,376,99999,5.06358,0.25,2,1,266
266,377,10000178,99999,4.607496,0.25,2,1,267
267,10000178,377,99999,4.607496,0.25,2,1,268
268,670,10000178,99999,5.447436,0.25,2,1,269
269,10000178,670,99999,5.447436,0.25,2,1,270
270,671,10000178,99999,4.8588,0.25,2,1,271
271,10000178,671,99999,4.8588,0.25,2,1,272
272,2045,10000178,99999,9.027096,0.25,2,1,273
273,10000178,2045,99999,9.027096,0.25,2,1,274
274,2046,10000178,99999,8.399508,0.25,2,1,275
275,10000178,2046,99999,8.399508,0.25,2,1,276
276,2047,10000178,99999,8.207495999999999,0.25,2,1,277
277,10000178,2047,99999,8.207495999999999,0.25,2,1,278
278,2441,10000178,99999,5.651424,0.25,2,1,279
279,10000178,2441,99999,5.651424,0.25,2,1,280
280,2470,10000178,99999,4.687392,0.25,2,1,281
281,10000178,2470,99999,4.687392,0.25,2,1,282
282,3753,10000178,99999,4.7101560000000005,0.25,2,1,283
283,10000178,3753,99999,4.7101560000000005,0.25,2,1,284
284,248,10000067,99999,3.538404,0.25,2,1,285
285,10000067,248,99999,3.538404,0.25,2,1,286
286,249,10000067,99999,3.420588,0.25,2,1,287
287,10000067,249,99999,3.420588,0.25,2,1,288
288,1233,10000067,99999,3.19848,0.25,2,1,289
289,10000067,1233,99999,3.19848,0.25,2,1,290
290,1234,10000067,99999,3.2684040000000003,0.25,2,1,291
291,10000067,1234,99999,3.2684040000000003,0.25,2,1,292
292,1765,10000067,99999,3.9690719999999997,0.25,2,1,293
293,10000067,1765,99999,3.9690719999999997,0.25,2,1,294
294,2003,10000067,99999,4.18842,0.25,2,1,295
295,10000067,2003,99999,4.18842,0.25,2,1,296
296,2093,10000067,99999,4.84872,0.25,2,1,297
297,10000067,2093,99999,4.84872,0.25,2,1,298
298,2659,10000067,99999,4.14774,0.25,2,1,299
299,10000067,2659,99999,4.14774,0.25,2,1,300
300,4358,10000067,99999,3.811944,0.25,2,1,301
301,10000067,4358,99999,3.811944,0.25,2,1,302
302,4359,10000067,99999,3.628272,0.25,2,1,303
303,10000067,4359,99999,3.628272,0.25,2,1,304
304,4577,10000067,99999,4.045296,0.25,2,1,305
305,10000067,4577,99999,4.045296,0.25,2,1,306
306,4805,10000067,99999,4.517256,0.25,2,1,307
307,10000067,4805,99999,4.517256,0.25,2,1,308
308,1205,10000102,99999,9.406991999999999,0.25,2,1,309
309,10000102,1205,99999,9.406991999999999,0.25,2,1,310
310,1213,10000102,99999,9.634056000000001,0.25,2,1,311
311,10000102,1213,99999,9.634056000000001,0.25,2,1,312
312,1214,10000102,99999,9.288732000000001,0.25,2,1,313
313,10000102,1214,99999,9.288732000000001,0.25,2,1,314
314,1603,10000102,99999,7.1325959999999995,0.25,2,1,315
315,10000102,1603,99999,7.1325959999999995,0.25,2,1,316
316,1604,10000102,99999,7.668156000000001,0.25,2,1,317
317,10000102,1604,99999,7.668156000000001,0.25,2,1,318
318,1605,10000102,99999,6.29004,0.25,2,1,319
319,10000102,1605,99999,6.29004,0.25,2,1,320
320,2081,10000102,99999,7.032708,0.25,2,1,321
321,10000102,2081,99999,7.032708,0.25,2,1,322
322,2082,10000102,99999,6.576264,0.25,2,1,323
323,10000102,2082,99999,6.576264,0.25,2,1,324
324,2977,10000102,99999,8.072544,0.25,2,1,325
325,10000102,2977,99999,8.072544,0.25,2,1,326
326,602,10000189,99999,5.230272,0.25,2,1,327
327,10000189,602,99999,5.230272,0.25,2,1,328
328,603,10000189,99999,5.2443,0.25,2,1,329
329,10000189,603,99999,5.2443,0.25,2,1,330
330,605,10000189,99999,5.8134120000000005,0.25,2,1,331
331,10000189,605,99999,5.8134120000000005,0.25,2,1,332
332,607,10000189,99999,4.992036,0.25,2,1,333
333,10000189,607,99999,4.992036,0.25,2,1,334
334,3760,10000189,99999,5.080944000000001,0.25,2,1,335
335,10000189,3760,99999,5.080944000000001,0.25,2,1,336
336,3822,10000189,99999,5.2523040000000005,0.25,2,1,337
337,10000189,3822,99999,5.2523040000000005,0.25,2,1,338
338,3862,10000189,99999,5.090256,0.25,2,1,339
339,10000189,3862,99999,5.090256,0.25,2,1,340
340,4376,10000189,99999,5.261796,0.25,2,1,341
341,10000189,4376,99999,5.261796,0.25,2,1,342
342,4378,10000189,99999,5.048604,0.25,2,1,343
343,10000189,4378,99999,5.048604,0.25,2,1,344
344,4379,10000189,99999,4.871304,0.25,2,1,345
345,10000189,4379,99999,4.871304,0.25,2,1,346
346,612,10000167,99999,3.9981839999999997,0.25,2,1,347
347,10000167,612,99999,3.9981839999999997,0.25,2,1,348
348,613,10000167,99999,4.21842,0.25,2,1,349
349,10000167,613,99999,4.21842,0.25,2,1,350
350,1194,10000167,99999,2.2522079999999995,0.25,2,1,351
351,10000167,1194,99999,2.2522079999999995,0.25,2,1,352
352,2023,10000167,99999,2.8918800000000005,0.25,2,1,353
353,10000167,2023,99999,2.8918800000000005,0.25,2,1,354
354,2024,10000167,99999,2.152584,0.25,2,1,355
355,10000167,2024,99999,2.152584,0.25,2,1,356
356,2025,10000167,99999,3.640692,0.25,2,1,357
357,10000167,2025,99999,3.640692,0.25,2,1,358
358,3387,10000167,99999,0.411888,0.25,2,1,359
359,10000167,3387,99999,0.411888,0.25,2,1,360
360,3410,10000167,99999,3.17484,0.25,2,1,361
361,10000167,3410,99999,3.17484,0.25,2,1,362
362,3411,10000167,99999,2.901528,0.25,2,1,363
363,10000167,3411,99999,2.901528,0.25,2,1,364
364,3412,10000167,99999,3.616572,0.25,2,1,365
365,10000167,3412,99999,3.616572,0.25,2,1,366
366,4749,10000167,99999,1.233456,0.25,2,1,367
367,10000167,4749,99999,1.233456,0.25,2,1,368
368,4793,10000167,99999,2.59722,0.25,2,1,369
369,10000167,4793,99999,2.59722,0.25,2,1,370
370,990,10000018,99999,2.0070360000000003,0.25,2,1,371
371,10000018,990,99999,2.0070360000000003,0.25,2,1,372
372,994,10000018,99999,3.302604,0.25,2,1,373
373,10000018,994,99999,3.302604,0.25,2,1,374
374,2286,10000018,99999,3.3855000000000004,0.25,2,1,375
375,10000018,2286,99999,3.3855000000000004,0.25,2,1,376
376,3105,10000018,99999,6.153899999999999,0.25,2,1,377
377,10000018,3105,99999,6.153899999999999,0.25,2,1,378
378,3106,10000018,99999,5.080224,0.25,2,1,379
379,10000018,3106,99999,5.080224,0.25,2,1,380
380,3107,10000018,99999,6.793176,0.25,2,1,381
381,10000018,3107,99999,6.793176,0.25,2,1,382
382,3391,10000018,99999,4.505472,0.25,2,1,383
383,10000018,3391,99999,4.505472,0.25,2,1,384
384,3392,10000018,99999,4.861008,0.25,2,1,385
385,10000018,3392,99999,4.861008,0.25,2,1,386
386,3491,10000018,99999,3.3810960000000003,0.25,2,1,387
387,10000018,3491,99999,3.3810960000000003,0.25,2,1,388
388,3492,10000018,99999,3.297612,0.25,2,1,389
389,10000018,3492,99999,3.297612,0.25,2,1,390
390,3493,10000018,99999,3.995928,0.25,2,1,391
391,10000018,3493,99999,3.995928,0.25,2,1,392
392,4456,10000018,99999,2.881992,0.25,2,1,393
393,10000018,4456,99999,2.881992,0.25,2,1,394
394,4457,10000018,99999,2.580984,0.25,2,1,395
395,10000018,4457,99999,2.580984,0.25,2,1,396
396,4785,10000018,99999,7.128323999999999,0.25,2,1,397
397,10000018,4785,99999,7.128323999999999,0.25,2,1,398
398,4797,10000018,99999,2.991912,0.25,2,1,399
399,10000018,4797,99999,2.991912,0.25,2,1,400
400,4843,10000018,99999,3.155508,0.25,2,1,401
401,10000018,4843,99999,3.155508,0.25,2,1,402
402,5313,10000018,99999,5.853264,0.25,2,1,403
403,10000018,5313,99999,5.853264,0.25,2,1,404
404,1640,10000099,99999,4.930956,0.25,2,1,405
405,10000099,1640,99999,4.930956,0.25,2,1,406
406,4755,10000099,99999,2.295396,0.25,2,1,407
407,10000099,4755,99999,2.295396,0.25,2,1,408
408,4756,10000099,99999,3.388392,0.25,2,1,409
409,10000099,4756,99999,3.388392,0.25,2,1,410
410,4794,10000099,99999,4.638936,0.25,2,1,411
411,10000099,4794,99999,4.638936,0.25,2,1,412
412,3823,10000057,99999,3.2885639999999996,0.25,2,1,413
413,10000057,3823,99999,3.2885639999999996,0.25,2,1,414
414,4754,10000057,99999,3.282084,0.25,2,1,415
415,10000057,4754,99999,3.282084,0.25,2,1,416
416,3078,10000002,99999,8.449932,0.25,2,1,417
417,10000002,3078,99999,8.449932,0.25,2,1,418
418,4474,10000002,99999,8.639016,0.25,2,1,419
419,10000002,4474,99999,8.639016,0.25,2,1,420
420,670,671,4000,0.106372,0.25,2,1,421
421,376,671,4000,0.12744133333333332,0.25,2,1,422
422,3753,2470,4000,0.02114133333333333,0.25,2,1,423
423,373,374,4000,0.7132466666666667,0.25,2,1,424
424,2047,2441,4000,0.6936680000000001,0.25,2,1,425
425,375,377,1300,0.09137,0.25,2,1,426
426,377,375,1300,0.09137,0.25,2,1,427
427,375,373,4000,0.08864533333333334,0.25,2,1,428
428,2441,670,4000,0.13490533333333335,0.25,2,1,429
429,2441,376,4000,0.10341866666666666,0.25,2,1,430
430,2470,377,4000,0.16071466666666667,0.25,2,1,431
431,375,376,1300,0.02382,0.25,2,1,432
432,376,375,1300,0.02382,0.25,2,1,433
433,670,376,1300,0.095568,0.25,2,1,434
434,376,670,1300,0.095568,0.25,2,1,435
435,2470,375,4000,0.12525066666666665,0.25,2,1,436
436,377,373,4000,0.09277600000000001,0.25,2,1,437
437,2046,2047,4000,0.03451066666666667,0.25,2,1,438
438,2045,2046,4000,0.10111333333333333,0.25,2,1,439
439,2973,789,1300,0.182782,0.25,2,1,440
440,789,2973,1300,0.182782,0.25,2,1,441
441,140,144,4000,0.21488533333333334,0.25,2,1,442
442,391,393,1300,0.435756,0.25,2,1,443
443,393,391,1300,0.435756,0.25,2,1,444
444,397,400,1300,0.531794,0.25,2,1,445
445,400,397,1300,0.531794,0.25,2,1,446
446,660,661,1300,0.14375,0.25,2,1,447
447,672,674,1300,0.052964,0.25,2,1,448
448,674,672,1300,0.052964,0.25,2,1,449
449,389,678,1300,0.188552,0.25,2,1,450
450,678,389,1300,0.188552,0.25,2,1,451
451,941,662,4000,0.2509493333333333,0.25,2,1,452
452,511,1170,1300,1.378006,0.25,2,1,453
453,1170,511,1300,1.378006,0.25,2,1,454
454,1709,1710,1300,0.500396,0.25,2,1,455
455,1870,1872,1300,0.388276,0.25,2,1,456
456,1872,1870,1300,0.388276,0.25,2,1,457
457,2139,722,1300,0.146252,0.25,2,1,458
458,2261,2263,1300,1.094386,0.25,2,1,459
459,2263,2261,1300,1.094386,0.25,2,1,460
460,2272,2274,4000,0.09787333333333334,0.25,2,1,461
461,2274,2272,4000,0.09787333333333334,0.25,2,1,462
462,2802,942,4000,0.15447866666666665,0.25,2,1,463
463,1278,2805,1300,3.007468,0.25,2,1,464
464,2805,1278,1300,3.007468,0.25,2,1,465
465,3191,3192,1300,0.580638,0.25,2,1,466
466,3192,3191,1300,0.580638,0.25,2,1,467
467,3423,3424,1300,0.549344,0.25,2,1,468
468,3433,1164,1300,0.188702,0.25,2,1,469
469,1164,3433,1300,0.188702,0.25,2,1,470
470,400,3435,1300,0.10079,0.25,2,1,471
471,3435,400,1300,0.10079,0.25,2,1,472
472,3508,144,1300,3.145562,0.25,2,1,473
473,144,3508,1300,3.145562,0.25,2,1,474
474,3545,3546,1300,0.061680000000000006,0.25,2,1,475
475,3546,3545,1300,0.061680000000000006,0.25,2,1,476
476,2217,1798,1300,1.715004,0.25,2,1,477
477,4183,4179,1300,0.16833,0.25,2,1,478
478,4177,4186,1300,0.146752,0.25,2,1,479
479,4273,669,1300,0.262484,0.25,2,1,480
480,669,4273,1300,0.262484,0.25,2,1,481
481,4481,131,4000,0.117724,0.25,2,1,482
482,4601,1709,1300,0.49995,0.25,2,1,483
483,4712,2256,1300,1.653654,0.25,2,1,484
484,2256,4712,1300,1.653654,0.25,2,1,485
485,1638,991,1300,0.29686,0.25,2,1,486
486,991,1638,1300,0.29686,0.25,2,1,487
487,4983,3486,1300,0.042896,0.25,2,1,488
488,3486,4983,1300,0.042896,0.25,2,1,489
489,2257,4516,1300,0.296516,0.25,2,1,490
490,4516,2257,1300,0.296516,0.25,2,1,491
491,4516,3807,1300,1.710292,0.25,2,1,492
492,5328,5327,1300,0.867538,0.25,2,1,493
493,131,10000069,99999,7.251636,0.25,2,1,494
494,10000069,131,99999,7.251636,0.25,2,1,495
495,132,10000069,99999,7.832279999999999,0.25,2,1,496
496,10000069,132,99999,7.832279999999999,0.25,2,1,497
497,140,10000069,99999,7.7582640000000005,0.25,2,1,498
498,10000069,140,99999,7.7582640000000005,0.25,2,1,499
499,143,10000069,99999,5.641752,0.25,2,1,500
500,10000069,143,99999,5.641752,0.25,2,1,501
501,2167,10000069,99999,4.870884,0.25,2,1,502
502,10000069,2167,99999,4.870884,0.25,2,1,503
503,3473,10000069,99999,7.319136,0.25,2,1,504
504,10000069,3473,99999,7.319136,0.25,2,1,505
505,3545,10000069,99999,4.5811079999999995,0.25,2,1,506
506,10000069,3545,99999,4.5811079999999995,0.25,2,1,507
507,3571,10000069,99999,6.929124,0.25,2,1,508
