,a_node,b_node,capacity,free_flow_time,a,b,direction,link_id
53,4557,3528,1400,0.21745714285714285,0.2,1.5,1,54
54,3528,4557,1400,0.21745714285714285,0.2,1.5,1,55
55,778,4657,6600,0.21231942857142858,0.2,1.5,1,56
56,4659,4657,6600,0.48710914285714285,0.2,1.5,1,57
57,4720,4721,1400,0.5235462857142857,0.2,1.5,1,58
58,4721,4720,1400,0.5235462857142857,0.2,1.5,1,59
59,4781,4782,1400,0.2720725714285714,0.2,1.5,1,60
60,4782,4781,1400,0.2720725714285714,0.2,1.5,1,61
61,37,2040,1400,0.3398554285714286,0.2,1.5,1,62
62,2040,37,1400,0.3398554285714286,0.2,1.5,1,63
63,3285,35,4000,0.2025288,0.2,1.5,1,64
64,35,3285,4000,0.2025288,0.2,1.5,1,65
65,5,10000106,99999,2.323188,0.2,1.5,1,66
66,10000106,5,99999,2.323188,0.2,1.5,1,67
67,6,10000106,99999,2.416416,0.2,1.5,1,68
68,10000106,6,99999,2.416416,0.2,1.5,1,69
69,7,10000106,99999,1.994312,0.2,1.5,1,70
70,10000106,7,99999,1.994312,0.2,1.5,1,71
71,245,10000106,99999,1.747996,0.2,1.5,1,72
72,10000106,245,99999,1.747996,0.2,1.5,1,73
73,246,10000106,99999,1.694248,0.2,1.5,1,74
74,10000106,246,99999,1.694248,0.2,1.5,1,75
75,247,10000106,99999,1.675104,0.2,1.5,1,76
76,10000106,247,99999,1.675104,0.2,1.5,1,77
77,248,10000106,99999,1.565312,0.2,1.5,1,78
78,10000106,248,99999,1.565312,0.2,1.5,1,79
79,488,10000106,99999,2.47156,0.2,1.5,1,80
80,10000106,488,99999,2.47156,0.2,1.5,1,81
81,489,10000106,99999,1.421448,0.2,1.5,1,82
82,10000106,489,99999,1.421448,0.2,1.5,1,83
83,490,10000106,99999,3.713884,0.2,1.5,1,84
84,10000106,490,99999,3.713884,0.2,1.5,1,85
85,1904,10000106,99999,1.479444,0.2,1.5,1,86
86,10000106,1904,99999,1.479444,0.2,1.5,1,87
87,2423,10000106,99999,5.29756,0.2,1.5,1,88
88,10000106,2423,99999,5.29756,0.2,1.5,1,89
89,35,10000089,99999,2.215852,0.2,1.5,1,90
90,10000089,35,99999,2.215852,0.2,1.5,1,91
91,1021,10000089,99999,2.407872,0.2,1.5,1,92
92,10000089,1021,99999,2.407872,0.2,1.5,1,93
93,1004,10000092,99999,1.229976,0.2,1.5,1,94
94,10000092,1004,99999,1.229976,0.2,1.5,1,95
95,1005,10000092,99999,1.053528,0.2,1.5,1,96
96,10000092,1005,99999,1.053528,0.2,1.5,1,97
97,1706,10000092,99999,2.391268,0.2,1.5,1,98
98,10000092,1706,99999,2.391268,0.2,1.5,1,99
99,2036,10000092,99999,2.324032,0.2,1.5,1,100
100,10000092,2036,99999,2.324032,0.2,1.5,1,101
101,2038,10000092,99999,2.168624,0.2,1.5,1,102
102,10000092,2038,99999,2.168624,0.2,1.5,1,103
103,2039,10000092,99999,1.9105599999999998,0.2,1.5,1,104
104,10000092,2039,99999,1.9105599999999998,0.2,1.5,1,105
105,2040,10000092,99999,1.654636,0.2,1.5,1,106
106,10000092,2040,99999,1.654636,0.2,1.5,1,107
107,2755,10000092,99999,0.9787759999999999,0.2,1.5,1,108
108,10000092,2755,99999,0.9787759999999999,0.2,1.5,1,109
109,2756,10000092,99999,1.193392,0.2,1.5,1,110
110,10000092,2756,99999,1.193392,0.2,1.5,1,111
111,3035,10000092,99999,1.927568,0.2,1.5,1,112
112,10000092,3035,99999,1.927568,0.2,1.5,1,113
113,3036,10000092,99999,1.443956,0.2,1.5,1,114
114,10000092,3036,99999,1.443956,0.2,1.5,1,115
115,3037,10000092,99999,1.762288,0.2,1.5,1,116
116,10000092,3037,99999,1.762288,0.2,1.5,1,117
117,4458,10000092,99999,1.8764159999999999,0.2,1.5,1,118
118,10000092,4458,99999,1.8764159999999999,0.2,1.5,1,119
119,4631,10000092,99999,1.8853959999999998,0.2,1.5,1,120
120,10000092,4631,99999,1.8853959999999998,0.2,1.5,1,121
121,67,10000076,99999,1.331988,0.2,1.5,1,122
122,10000076,67,99999,1.331988,0.2,1.5,1,123
123,68,10000076,99999,1.68086,0.2,1.5,1,124
124,10000076,68,99999,1.68086,0.2,1.5,1,125
125,69,10000076,99999,2.638804,0.2,1.5,1,126
126,10000076,69,99999,2.638804,0.2,1.5,1,127
127,1374,10000076,99999,1.631972,0.2,1.5,1,128
128,10000076,1374,99999,1.631972,0.2,1.5,1,129
129,1375,10000076,99999,1.167624,0.2,1.5,1,130
130,10000076,1375,99999,1.167624,0.2,1.5,1,131
131,1376,10000076,99999,2.519428,0.2,1.5,1,132
132,10000076,1376,99999,2.519428,0.2,1.5,1,133
133,1879,10000076,99999,1.259412,0.2,1.5,1,134
134,10000076,1879,99999,1.259412,0.2,1.5,1,135
135,1880,10000076,99999,1.415492,0.2,1.5,1,136
136,10000076,1880,99999,1.415492,0.2,1.5,1,137
137,2213,10000076,99999,2.861308,0.2,1.5,1,138
138,10000076,2213,99999,2.861308,0.2,1.5,1,139
139,2422,10000076,99999,3.975288,0.2,1.5,1,140
140,10000076,2422,99999,3.975288,0.2,1.5,1,141
141,2443,10000076,99999,4.009084,0.2,1.5,1,142
142,10000076,2443,99999,4.009084,0.2,1.5,1,143
143,2444,10000076,99999,4.237628,0.2,1.5,1,144
144,10000076,2444,99999,4.237628,0.2,1.5,1,145
145,2445,10000076,99999,2.504848,0.2,1.5,1,146
146,10000076,2445,99999,2.504848,0.2,1.5,1,147
147,2826,10000076,99999,1.7612,0.2,1.5,1,148
148,10000076,2826,99999,1.7612,0.2,1.5,1,149
149,2827,10000076,99999,2.07812,0.2,1.5,1,150
150,10000076,2827,99999,2.07812,0.2,1.5,1,151
151,2961,10000076,99999,2.114132,0.2,1.5,1,152
152,10000076,2961,99999,2.114132,0.2,1.5,1,153
153,2962,10000076,99999,1.261272,0.2,1.5,1,154
154,10000076,2962,99999,1.261272,0.2,1.5,1,155
155,2964,10000076,99999,2.72528,0.2,1.5,1,156
156,10000076,2964,99999,2.72528,0.2,1.5,1,157
157,2965,10000076,99999,3.958432,0.2,1.5,1,158
158,10000076,2965,99999,3.958432,0.2,1.5,1,159
159,2966,10000076,99999,3.090628,0.2,1.5,1,160
160,10000076,2966,99999,3.090628,0.2,1.5,1,161
161,2977,10000076,99999,2.53252,0.2,1.5,1,162
162,10000076,2977,99999,2.53252,0.2,1.5,1,163
163,3065,10000076,99999,2.450312,0.2,1.5,1,164
164,10000076,3065,99999,2.450312,0.2,1.5,1,165
165,3066,10000076,99999,2.874068,0.2,1.5,1,166
166,10000076,3066,99999,2.874068,0.2,1.5,1,167
167,3071,10000076,99999,2.636116,0.2,1.5,1,168
168,10000076,3071,99999,2.636116,0.2,1.5,1,169
169,3073,10000076,99999,4.00386,0.2,1.5,1,170
170,10000076,3073,99999,4.00386,0.2,1.5,1,171
171,3175,10000076,99999,3.1952,0.2,1.5,1,172
172,10000076,3175,99999,3.1952,0.2,1.5,1,173
173,3400,10000076,99999,4.533812,0.2,1.5,1,174
174,10000076,3400,99999,4.533812,0.2,1.5,1,175
175,3529,10000076,99999,4.743728,0.2,1.5,1,176
176,10000076,3529,99999,4.743728,0.2,1.5,1,177
177,3962,10000076,99999,5.139612,0.2,1.5,1,178
178,10000076,3962,99999,5.139612,0.2,1.5,1,179
179,4009,10000076,99999,2.496392,0.2,1.5,1,180
180,10000076,4009,99999,2.496392,0.2,1.5,1,181
181,918,10000094,99999,2.160388,0.2,1.5,1,182
182,10000094,918,99999,2.160388,0.2,1.5,1,183
183,919,10000094,99999,2.475252,0.2,1.5,1,184
184,10000094,919,99999,2.475252,0.2,1.5,1,185
185,920,10000094,99999,1.869032,0.2,1.5,1,186
186,10000094,920,99999,1.869032,0.2,1.5,1,187
187,2026,10000094,99999,1.400912,0.2,1.5,1,188
188,10000094,2026,99999,1.400912,0.2,1.5,1,189
189,2027,10000094,99999,1.2847,0.2,1.5,1,190
190,10000094,2027,99999,1.2847,0.2,1.5,1,191
191,2028,10000094,99999,1.607712,0.2,1.5,1,192
192,10000094,2028,99999,1.607712,0.2,1.5,1,193
193,2531,10000094,99999,2.801992,0.2,1.5,1,194
194,10000094,2531,99999,2.801992,0.2,1.5,1,195
195,4193,10000094,99999,1.277768,0.2,1.5,1,196
196,10000094,4193,99999,1.277768,0.2,1.5,1,197
197,3523,10000023,99999,6.667232,0.2,1.5,1,198
198,10000023,3523,99999,6.667232,0.2,1.5,1,199
199,3524,10000023,99999,6.753424,0.2,1.5,1,200
200,10000023,3524,99999,6.753424,0.2,1.5,1,201
201,3528,10000023,99999,6.404972,0.2,1.5,1,202
202,10000023,3528,99999,6.404972,0.2,1.5,1,203
203,3530,10000023,99999,7.023988,0.2,1.5,1,204
204,10000023,3530,99999,7.023988,0.2,1.5,1,205
205,616,10000021,99999,6.477996,0.2,1.5,1,206
206,10000021,616,99999,6.477996,0.2,1.5,1,207
207,1235,10000021,99999,3.914432,0.2,1.5,1,208
208,10000021,1235,99999,3.914432,0.2,1.5,1,209
209,1407,10000021,99999,4.49414,0.2,1.5,1,210
210,10000021,1407,99999,4.49414,0.2,1.5,1,211
211,2216,10000021,99999,4.012644,0.2,1.5,1,212
212,10000021,2216,99999,4.012644,0.2,1.5,1,213
213,2220,10000021,99999,3.52474,0.2,1.5,1,214
214,10000021,2220,99999,3.52474,0.2,1.5,1,215
215,2221,10000021,99999,3.60598,0.2,1.5,1,216
216,10000021,2221,99999,3.60598,0.2,1.5,1,217
217,2222,10000021,99999,3.826272,0.2,1.5,1,218
218,10000021,2222,99999,3.826272,0.2,1.5,1,219
219,2296,10000021,99999,5.747524,0.2,1.5,1,220
220,10000021,2296,99999,5.747524,0.2,1.5,1,221
221,2297,10000021,99999,5.49886,0.2,1.5,1,222
222,10000021,2297,99999,5.49886,0.2,1.5,1,223
223,2298,10000021,99999,6.552492,0.2,1.5,1,224
224,10000021,2298,99999,6.552492,0.2,1.5,1,225
225,3423,10000021,99999,3.56776,0.2,1.5,1,226
226,10000021,3423,99999,3.56776,0.2,1.5,1,227
227,3424,10000021,99999,3.572856,0.2,1.5,1,228
228,10000021,3424,99999,3.572856,0.2,1.5,1,229
229,3425,10000021,99999,3.524916,0.2,1.5,1,230
230,10000021,3425,99999,3.524916,0.2,1.5,1,231
231,4636,10000021,99999,3.646412,0.2,1.5,1,232
232,10000021,4636,99999,3.646412,0.2,1.5,1,233
233,4637,10000021,99999,3.664316,0.2,1.5,1,234
234,10000021,4637,99999,3.664316,0.2,1.5,1,235
235,992,10000039,99999,2.694244,0.2,1.5,1,236
236,10000039,992,99999,2.694244,0.2,1.5,1,237
237,994,10000039,99999,3.304976,0.2,1.5,1,238
238,10000039,994,99999,3.304976,0.2,1.5,1,239
239,1780,10000039,99999,3.96838,0.2,1.5,1,240
240,10000039,1780,99999,3.96838,0.2,1.5,1,241
241,2266,10000039,99999,3.238444,0.2,1.5,1,242
242,10000039,2266,99999,3.238444,0.2,1.5,1,243
243,2267,10000039,99999,3.287992,0.2,1.5,1,244
244,10000039,2267,99999,3.287992,0.2,1.5,1,245
245,2499,10000039,99999,3.96982,0.2,1.5,1,246
246,10000039,2499,99999,3.96982,0.2,1.5,1,247
247,2588,10000039,99999,3.504724,0.2,1.5,1,248
248,10000039,2588,99999,3.504724,0.2,1.5,1,249
249,2780,10000039,99999,3.35616,0.2,1.5,1,250
250,10000039,2780,99999,3.35616,0.2,1.5,1,251
251,3309,10000039,99999,4.268968,0.2,1.5,1,252
252,10000039,3309,99999,4.268968,0.2,1.5,1,253
253,3357,10000039,99999,3.284956,0.2,1.5,1,254
254,10000039,3357,99999,3.284956,0.2,1.5,1,255
255,3367,10000039,99999,3.401548,0.2,1.5,1,256
256,10000039,3367,99999,3.401548,0.2,1.5,1,257
257,3368,10000039,99999,3.962368,0.2,1.5,1,258
258,10000039,3368,99999,3.962368,0.2,1.5,1,259
259,3371,10000039,99999,3.7714680000000005,0.2,1.5,1,260
260,10000039,3371,99999,3.7714680000000005,0.2,1.5,1,261
261,3375,10000039,99999,3.837784,0.2,1.5,1,262
262,10000039,3375,99999,3.837784,0.2,1.5,1,263
263,3415,10000039,99999,3.9165719999999995,0.2,1.5,1,264
264,10000039,3415,99999,3.9165719999999995,0.2,1.5,1,265
265,3482,10000039,99999,3.647968,0.2,1.5,1,266
266,10000039,3482,99999,3.647968,0.2,1.5,1,267
267,3483,10000039,99999,3.532668,0.2,1.5,1,268
268,10000039,3483,99999,3.532668,0.2,1.5,1,269
269,3486,10000039,99999,3.636576,0.2,1.5,1,270
270,10000039,3486,99999,3.636576,0.2,1.5,1,271
271,3489,10000039,99999,3.395,0.2,1.5,1,272
272,10000039,3489,99999,3.395,0.2,1.5,1,273
273,3496,10000039,99999,3.376304,0.2,1.5,1,274
274,10000039,3496,99999,3.376304,0.2,1.5,1,275
275,3497,10000039,99999,3.317568,0.2,1.5,1,276
276,10000039,3497,99999,3.317568,0.2,1.5,1,277
277,3498,10000039,99999,3.444152,0.2,1.5,1,278
278,10000039,3498,99999,3.444152,0.2,1.5,1,279
279,3696,10000039,99999,3.630508,0.2,1.5,1,280
280,10000039,3696,99999,3.630508,0.2,1.5,1,281
281,3697,10000039,99999,3.9609,0.2,1.5,1,282
282,10000039,3697,99999,3.9609,0.2,1.5,1,283
283,3856,10000039,99999,3.8506079999999994,0.2,1.5,1,284
284,10000039,3856,99999,3.8506079999999994,0.2,1.5,1,285
285,3857,10000039,99999,3.746828,0.2,1.5,1,286
286,10000039,3857,99999,3.746828,0.2,1.5,1,287
287,4295,10000039,99999,3.26846,0.2,1.5,1,288
288,10000039,4295,99999,3.26846,0.2,1.5,1,289
289,4296,10000039,99999,3.288536,0.2,1.5,1,290
290,10000039,4296,99999,3.288536,0.2,1.5,1,291
291,4297,10000039,99999,3.482844,0.2,1.5,1,292
292,10000039,4297,99999,3.482844,0.2,1.5,1,293
293,4298,10000039,99999,3.675224,0.2,1.5,1,294
294,10000039,4298,99999,3.675224,0.2,1.5,1,295
295,4299,10000039,99999,3.663048,0.2,1.5,1,296
296,10000039,4299,99999,3.663048,0.2,1.5,1,297
297,4300,10000039,99999,3.619816,0.2,1.5,1,298
298,10000039,4300,99999,3.619816,0.2,1.5,1,299
299,4301,10000039,99999,3.730432,0.2,1.5,1,300
300,10000039,4301,99999,3.730432,0.2,1.5,1,301
301,4613,10000039,99999,3.397196,0.2,1.5,1,302
302,10000039,4613,99999,3.397196,0.2,1.5,1,303
303,4614,10000039,99999,3.396912,0.2,1.5,1,304
304,10000039,4614,99999,3.396912,0.2,1.5,1,305
305,2046,10000022,99999,6.27638,0.2,1.5,1,306
306,10000022,2046,99999,6.27638,0.2,1.5,1,307
307,4781,10000088,99999,1.811072,0.2,1.5,1,308
308,10000088,4781,99999,1.811072,0.2,1.5,1,309
309,583,10000078,99999,8.101048,0.2,1.5,1,310
310,10000078,583,99999,8.101048,0.2,1.5,1,311
311,1862,10000078,99999,8.071836,0.2,1.5,1,312
312,10000078,1862,99999,8.071836,0.2,1.5,1,313
313,1965,10000078,99999,7.929056,0.2,1.5,1,314
314,10000078,1965,99999,7.929056,0.2,1.5,1,315
315,1966,10000078,99999,8.057352,0.2,1.5,1,316
316,10000078,1966,99999,8.057352,0.2,1.5,1,317
317,1967,10000078,99999,7.782576000000001,0.2,1.5,1,318
318,10000078,1967,99999,7.782576000000001,0.2,1.5,1,319
319,3051,10000078,99999,7.045464,0.2,1.5,1,320
320,10000078,3051,99999,7.045464,0.2,1.5,1,321
321,3052,10000078,99999,7.612128,0.2,1.5,1,322
322,10000078,3052,99999,7.612128,0.2,1.5,1,323
323,3053,10000078,99999,6.925464,0.2,1.5,1,324
324,10000078,3053,99999,6.925464,0.2,1.5,1,325
325,3054,10000078,99999,6.951964,0.2,1.5,1,326
326,10000078,3054,99999,6.951964,0.2,1.5,1,327
327,3055,10000078,99999,6.804564,0.2,1.5,1,328
328,10000078,3055,99999,6.804564,0.2,1.5,1,329
329,3056,10000078,99999,8.095608,0.2,1.5,1,330
330,10000078,3056,99999,8.095608,0.2,1.5,1,331
331,3236,10000078,99999,7.161796,0.2,1.5,1,332
332,10000078,3236,99999,7.161796,0.2,1.5,1,333
333,3850,10000078,99999,7.235724,0.2,1.5,1,334
334,10000078,3850,99999,7.235724,0.2,1.5,1,335
335,3851,10000078,99999,6.863672,0.2,1.5,1,336
336,10000078,3851,99999,6.863672,0.2,1.5,1,337
337,3852,10000078,99999,7.451504,0.2,1.5,1,338
338,10000078,3852,99999,7.451504,0.2,1.5,1,339
339,3853,10000078,99999,7.772244,0.2,1.5,1,340
340,10000078,3853,99999,7.772244,0.2,1.5,1,341
341,3854,10000078,99999,7.155376,0.2,1.5,1,342
342,10000078,3854,99999,7.155376,0.2,1.5,1,343
343,3976,10000078,99999,7.677876,0.2,1.5,1,344
344,10000078,3976,99999,7.677876,0.2,1.5,1,345
345,3977,10000078,99999,8.322004,0.2,1.5,1,346
346,10000078,3977,99999,8.322004,0.2,1.5,1,347
347,4332,10000078,99999,8.143988,0.2,1.5,1,348
348,10000078,4332,99999,8.143988,0.2,1.5,1,349
349,1056,10000098,99999,2.996236,0.2,1.5,1,350
350,10000098,1056,99999,2.996236,0.2,1.5,1,351
351,1057,10000098,99999,3.705008,0.2,1.5,1,352
352,10000098,1057,99999,3.705008,0.2,1.5,1,353
353,1058,10000098,99999,2.681304,0.2,1.5,1,354
354,10000098,1058,99999,2.681304,0.2,1.5,1,355
355,1503,10000098,99999,2.781788,0.2,1.5,1,356
356,10000098,1503,99999,2.781788,0.2,1.5,1,357
357,1504,10000098,99999,2.718464,0.2,1.5,1,358
358,10000098,1504,99999,2.718464,0.2,1.5,1,359
359,1505,10000098,99999,2.800908,0.2,1.5,1,360
360,10000098,1505,99999,2.800908,0.2,1.5,1,361
361,1543,10000098,99999,3.574884,0.2,1.5,1,362
362,10000098,1543,99999,3.574884,0.2,1.5,1,363
363,1545,10000098,99999,2.991312,0.2,1.5,1,364
364,10000098,1545,99999,2.991312,0.2,1.5,1,365
365,1546,10000098,99999,2.883112,0.2,1.5,1,366
366,10000098,1546,99999,2.883112,0.2,1.5,1,367
367,1548,10000098,99999,2.861756,0.2,1.5,1,368
368,10000098,1548,99999,2.861756,0.2,1.5,1,369
369,1549,10000098,99999,2.806836,0.2,1.5,1,370
370,10000098,1549,99999,2.806836,0.2,1.5,1,371
371,2396,10000098,99999,3.68296,0.2,1.5,1,372
372,10000098,2396,99999,3.68296,0.2,1.5,1,373
373,2397,10000098,99999,3.540532,0.2,1.5,1,374
374,10000098,2397,99999,3.540532,0.2,1.5,1,375
375,1789,10000040,99999,1.303176,0.2,1.5,1,376
376,10000040,1789,99999,1.303176,0.2,1.5,1,377
377,1790,10000040,99999,1.322524,0.2,1.5,1,378
378,10000040,1790,99999,1.322524,0.2,1.5,1,379
379,1791,10000040,99999,1.2997,0.2,1.5,1,380
380,10000040,1791,99999,1.2997,0.2,1.5,1,381
381,1886,10000040,99999,3.14916,0.2,1.5,1,382
382,10000040,1886,99999,3.14916,0.2,1.5,1,383
383,1887,10000040,99999,2.273896,0.2,1.5,1,384
384,10000040,1887,99999,2.273896,0.2,1.5,1,385
385,1888,10000040,99999,3.717176,0.2,1.5,1,386
386,10000040,1888,99999,3.717176,0.2,1.5,1,387
387,2334,10000040,99999,1.629648,0.2,1.5,1,388
388,10000040,2334,99999,1.629648,0.2,1.5,1,389
389,2497,10000040,99999,3.357576,0.2,1.5,1,390
390,10000040,2497,99999,3.357576,0.2,1.5,1,391
391,2498,10000040,99999,2.36586,0.2,1.5,1,392
392,10000040,2498,99999,2.36586,0.2,1.5,1,393
393,3416,10000040,99999,1.728444,0.2,1.5,1,394
394,10000040,3416,99999,1.728444,0.2,1.5,1,395
395,4134,10000040,99999,1.593396,0.2,1.5,1,396
396,10000040,4134,99999,1.593396,0.2,1.5,1,397
397,4135,10000040,99999,1.595964,0.2,1.5,1,398
398,10000040,4135,99999,1.595964,0.2,1.5,1,399
399,4935,10000040,99999,2.842404,0.2,1.5,1,400
400,10000040,4935,99999,2.842404,0.2,1.5,1,401
401,4936,10000040,99999,2.397364,0.2,1.5,1,402
402,10000040,4936,99999,2.397364,0.2,1.5,1,403
403,4937,10000040,99999,2.053744,0.2,1.5,1,404
404,10000040,4937,99999,2.053744,0.2,1.5,1,405
405,4938,10000040,99999,1.98204,0.2,1.5,1,406
406,10000040,4938,99999,1.98204,0.2,1.5,1,407
407,778,10000104,99999,1.9542520000000003,0.2,1.5,1,408
408,10000104,778,99999,1.9542520000000003,0.2,1.5,1,409
409,4341,10000104,99999,2.3149,0.2,1.5,1,410
410,10000104,4341,99999,2.3149,0.2,1.5,1,411
411,4344,10000104,99999,2.676964,0.2,1.5,1,412
412,10000104,4344,99999,2.676964,0.2,1.5,1,413
413,4659,10000104,99999,2.36218,0.2,1.5,1,414
414,10000104,4659,99999,2.36218,0.2,1.5,1,415
415,2122,10000105,99999,0.417712,0.2,1.5,1,416
416,10000105,2122,99999,0.417712,0.2,1.5,1,417
417,2123,10000105,99999,0.205268,0.2,1.5,1,418
418,10000105,2123,99999,0.205268,0.2,1.5,1,419
419,2124,10000105,99999,0.49647600000000003,0.2,1.5,1,420
420,10000105,2124,99999,0.49647600000000003,0.2,1.5,1,421
421,2125,10000105,99999,0.733304,0.2,1.5,1,422
422,10000105,2125,99999,0.733304,0.2,1.5,1,423
423,2031,10000072,99999,2.124432,0.2,1.5,1,424
424,10000072,2031,99999,2.124432,0.2,1.5,1,425
425,3061,10000072,99999,2.324864,0.2,1.5,1,426
426,10000072,3061,99999,2.324864,0.2,1.5,1,427
427,3343,10000072,99999,2.576996,0.2,1.5,1,428
428,10000072,3343,99999,2.576996,0.2,1.5,1,429
429,665,667,1400,0.086856,0.2,1.5,1,430
430,667,665,1400,0.086856,0.2,1.5,1,431
431,1568,1569,1400,0.625116,0.2,1.5,1,432
432,1569,1568,1400,0.625116,0.2,1.5,1,433
433,1759,1760,1400,0.331548,0.2,1.5,1,434
434,1919,1921,1400,0.49169142857142856,0.2,1.5,1,435
435,1921,1919,1400,0.49169142857142856,0.2,1.5,1,436
436,2178,1571,1400,0.1254,0.2,1.5,1,437
437,1571,2178,1400,0.1254,0.2,1.5,1,438
438,3692,3283,6600,2.2666225714285715,0.2,1.5,1,439
439,3351,2411,6600,2.2252834285714287,0.2,1.5,1,440
440,4208,4209,1400,0.3325234285714286,0.2,1.5,1,441
441,1568,10000043,99999,4.63626,0.2,1.5,1,442
442,10000043,1568,99999,4.63626,0.2,1.5,1,443
443,1571,10000043,99999,4.18674,0.2,1.5,1,444
444,10000043,1571,99999,4.18674,0.2,1.5,1,445
445,1290,10000045,99999,3.685456,0.2,1.5,1,446
446,10000045,1290,99999,3.685456,0.2,1.5,1,447
447,1291,10000045,99999,3.594124,0.2,1.5,1,448
448,10000045,1291,99999,3.594124,0.2,1.5,1,449
449,1292,10000045,99999,4.046024,0.2,1.5,1,450
450,10000045,1292,99999,4.046024,0.2,1.5,1,451
451,1921,10000045,99999,2.796604,0.2,1.5,1,452
452,10000045,1921,99999,2.796604,0.2,1.5,1,453
453,1939,10000045,99999,4.106652,0.2,1.5,1,454
454,10000045,1939,99999,4.106652,0.2,1.5,1,455
455,1940,10000045,99999,4.447636,0.2,1.5,1,456
456,10000045,1940,99999,4.447636,0.2,1.5,1,457
457,2789,10000045,99999,6.760616,0.2,1.5,1,458
458,10000045,2789,99999,6.760616,0.2,1.5,1,459
459,4093,10000045,99999,5.178016,0.2,1.5,1,460
460,10000045,4093,99999,5.178016,0.2,1.5,1,461
461,4094,10000045,99999,4.781864,0.2,1.5,1,462
462,10000045,4094,99999,4.781864,0.2,1.5,1,463
463,4095,10000045,99999,4.929004,0.2,1.5,1,464
464,10000045,4095,99999,4.929004,0.2,1.5,1,465
465,4096,10000045,99999,4.737404,0.2,1.5,1,466
466,10000045,4096,99999,4.737404,0.2,1.5,1,467
467,4098,10000045,99999,4.708568,0.2,1.5,1,468
468,10000045,4098,99999,4.708568,0.2,1.5,1,469
469,4099,10000045,99999,4.501716,0.2,1.5,1,470
470,10000045,4099,99999,4.501716,0.2,1.5,1,471
471,4215,10000045,99999,4.968016,0.2,1.5,1,472
472,10000045,4215,99999,4.968016,0.2,1.5,1,473
473,4216,10000045,99999,6.735016,0.2,1.5,1,474
