"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
49,3,3.6,6.6,0.0516185,0.0516187,0.0516187,0.00214286,0.00257143,0.00257143,0.103236,0.123883,0.227119,0.00258092,0.00309712,0.00567804,39.9996,39.9995,0.0516185,0.0516187,0.0516187,3,3.6,3,3.6,6.6
51,0.0000,0.0000,0.0000,0.0784845,0.0784845,0.0784845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0784845,0.0784845,0.0784845,0.0000,0.0000,0.0000,0.0000,0.0000
53,3.6,3,6.6,0.0695319,0.0695317,0.0695319,0.00257143,0.00214286,0.00257143,0.166874,0.139062,0.305936,0.00417191,0.00347658,0.0076485,39.9995,39.9996,0.0695319,0.0695317,0.0695319,3.6,3,3.6,3,6.6
55,3,3.6,6.6,0.149062,0.149063,0.149063,0.00214286,0.00257143,0.00257143,0.298122,0.357746,0.655868,0.00745312,0.00894378,0.0163969,39.9996,39.9995,0.149062,0.149063,0.149063,3,3.6,3,3.6,6.6
57,3,3.6,6.6,0.251174,0.251175,0.251175,0.00214286,0.00257143,0.00257143,0.502344,0.602813,1.10516,0.0125587,0.0150705,0.0276292,39.9996,39.9995,0.251174,0.251175,0.251175,3,3.6,3,3.6,6.6
59,0.0000,,0.0000,0.058482,,0.058482,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.058482,,0.058482,0.0000,,0.0000,,0.0000
60,3,3.6,6.6,0.129856,0.129857,0.129857,0.00214286,0.00257143,0.00257143,0.25971,0.311652,0.571362,0.00649281,0.0077914,0.0142842,39.9996,39.9995,0.129856,0.129857,0.129857,3,3.6,3,3.6,6.6
62,3,0.0000,3,0.139875,0.139874,0.139875,0.00214286,0.0000,0.00214286,0.279747,0.0000,0.279747,0.00699374,0.0000,0.00699374,39.9996,40.0000,0.139875,0.139874,0.139875,3,0.0000,3,0.0000,3
64,3,0.0000,3,0.127003,0.127002,0.127003,0.00214286,0.0000,0.00214286,0.254004,0.0000,0.254004,0.00635016,0.0000,0.00635016,39.9996,40.0000,0.127003,0.127002,0.127003,3,0.0000,3,0.0000,3
66,0.0000,0.0000,0.0000,1.04532,1.04532,1.04532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,1.04532,1.04532,1.04532,0.0000,0.0000,0.0000,0.0000,0.0000
68,3,0.0000,3,0.263221,0.263218,0.263221,0.00214286,0.0000,0.00214286,0.526437,0.0000,0.526437,0.013161,0.0000,0.013161,39.9996,40.0000,0.263221,0.263218,0.263221,3,0.0000,3,0.0000,3
70,80.1341,,80.1341,0.120135,,0.120135,0.0572387,,0.0572387,6.39567,,6.39567,0.160449,,0.160449,39.8611,,0.120135,,0.120135,80.1341,,80.1341,,80.1341
71,2.4,28.2000,30.6000,0.128453,0.128521,0.128521,0.00171429,0.0201429,0.0201429,0.205524,2.41491,2.62043,0.00513813,0.0604048,0.0655429,39.9998,39.9788,0.128453,0.128521,0.128521,2.4,28.2000,2.4,28.2000,30.6000
73,2.4,31.2000,33.6000,0.131363,0.131446,0.131446,0.00171429,0.0222857,0.0222857,0.21018,2.73234,2.94252,0.00525453,0.0683521,0.0736066,39.9997,39.9745,0.131363,0.131446,0.131446,2.4,31.2000,2.4,31.2000,33.6000
75,31.2000,2.4,33.6000,0.160027,0.159927,0.160027,0.0222857,0.00171429,0.0222857,3.32645,0.255881,3.58233,0.0832143,0.00639706,0.0896114,39.9745,39.9997,0.160027,0.159927,0.160027,31.2000,2.4,31.2000,2.4,33.6000
77,2.4,31.2000,33.6000,0.121976,0.122053,0.122053,0.00171429,0.0222857,0.0222857,0.195161,2.53709,2.73225,0.00487905,0.0634677,0.0683468,39.9997,39.9745,0.121976,0.122053,0.122053,2.4,31.2000,2.4,31.2000,33.6000
79,0.0000,0.0000,0.0000,0.100433,0.100433,0.100433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.100433,0.100433,0.100433,0.0000,0.0000,0.0000,0.0000,0.0000
81,0.0000,0.6,0.6,0.365534,0.365534,0.365534,0.0000,0.000428571,0.000428571,0.0000,0.146213,0.146213,0.0000,0.00365534,0.00365534,40.0000,40.0000,0.365534,0.365534,0.365534,0.0000,0.6,0.0000,0.6,0.6
83,0.0000,,0.0000,0.080724,,0.080724,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.080724,,0.080724,0.0000,,0.0000,,0.0000
84,0.0000,,0.0000,0.0705453,,0.0705453,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0705453,,0.0705453,0.0000,,0.0000,,0.0000
85,0.0000,48.0000,48.0000,0.0187995,0.0188255,0.0188255,0.0000,0.0342857,0.0342857,0.0000,0.601584,0.601584,0.0000,0.0150604,0.0150604,40.0000,39.9447,0.0187995,0.0188255,0.0188255,0.0000,48.0000,0.0000,48.0000,48.0000
87,48.0000,,48.0000,0.169329,,0.169329,0.0342857,,0.0342857,5.41104,,5.41104,0.135463,,0.135463,39.9447,,0.169329,,0.169329,48.0000,,48.0000,,48.0000
88,48.0000,10.2000,58.2000,0.45804,0.457446,0.45804,0.0342857,0.00728571,0.0342857,14.6370,3.11037,17.7474,0.366432,0.0777658,0.444198,39.9447,39.9966,0.45804,0.457446,0.45804,48.0000,10.2000,48.0000,10.2000,58.2000
89,10.2000,48.0000,58.2000,0.497159,0.497805,0.497805,0.00728571,0.0342857,0.0342857,3.38039,15.9077,19.2881,0.084517,0.398244,0.482761,39.9966,39.9447,0.497159,0.497805,0.497805,10.2000,48.0000,10.2000,48.0000,58.2000
91,48.0000,10.2000,58.2000,0.0963147,0.0961897,0.0963147,0.0342857,0.00728571,0.0342857,3.07781,0.654034,3.73184,0.0770517,0.0163522,0.093404,39.9447,39.9966,0.0963147,0.0961897,0.0963147,48.0000,10.2000,48.0000,10.2000,58.2000
94,48.0000,10.2000,58.2000,0.144042,0.143855,0.144042,0.0342857,0.00728571,0.0342857,4.60296,0.978129,5.58109,0.115233,0.0244553,0.139689,39.9447,39.9966,0.144042,0.143855,0.144042,48.0000,10.2000,48.0000,10.2000,58.2000
96,0.0000,,0.0000,0.0866707,,0.0866707,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0866707,,0.0866707,0.0000,,0.0000,,0.0000
97,10.2000,48.0000,58.2000,0.156579,0.156782,0.156782,0.00728571,0.0342857,0.0342857,1.06465,5.0101,6.07474,0.0266184,0.125426,0.152044,39.9966,39.9447,0.156579,0.156782,0.156782,10.2000,48.0000,10.2000,48.0000,58.2000
99,48.0000,10.2000,58.2000,0.13583,0.135654,0.13583,0.0342857,0.00728571,0.0342857,4.34054,0.922366,5.26291,0.108664,0.0230611,0.131725,39.9447,39.9966,0.13583,0.135654,0.13583,48.0000,10.2000,48.0000,10.2000,58.2000
101,48.0000,10.2000,58.2000,0.132779,0.132607,0.132779,0.0342857,0.00728571,0.0342857,4.24306,0.901649,5.14471,0.106223,0.0225432,0.128766,39.9447,39.9966,0.132779,0.132607,0.132779,48.0000,10.2000,48.0000,10.2000,58.2000
103,10.2000,48.0000,58.2000,0.130579,0.130748,0.130748,0.00728571,0.0342857,0.0342857,0.887859,4.17816,5.06602,0.0221984,0.104599,0.126797,39.9966,39.9447,0.130579,0.130748,0.130748,10.2000,48.0000,10.2000,48.0000,58.2000
105,0.0000,0.0000,0.0000,0.139395,0.139395,0.139395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.139395,0.139395,0.139395,0.0000,0.0000,0.0000,0.0000,0.0000
107,48.0000,10.2000,58.2000,0.126035,0.125871,0.126035,0.0342857,0.00728571,0.0342857,4.02754,0.855851,4.88339,0.100828,0.0213981,0.122226,39.9447,39.9966,0.126035,0.125871,0.126035,48.0000,10.2000,48.0000,10.2000,58.2000
109,48.0000,10.2000,58.2000,0.16228,0.162069,0.16228,0.0342857,0.00728571,0.0342857,5.18578,1.10198,6.28775,0.129824,0.0275518,0.157376,39.9447,39.9966,0.16228,0.162069,0.16228,48.0000,10.2000,48.0000,10.2000,58.2000
111,48.0000,0.0000,48.0000,0.102135,0.101994,0.102135,0.0342857,0.0000,0.0342857,3.26381,0.0000,3.26381,0.0817082,0.0000,0.0817082,39.9447,40.0000,0.102135,0.101994,0.102135,48.0000,0.0000,48.0000,0.0000,48.0000
113,48.0000,0.0000,48.0000,0.137333,0.137143,0.137333,0.0342857,0.0000,0.0342857,4.38859,0.0000,4.38859,0.109867,0.0000,0.109867,39.9447,40.0000,0.137333,0.137143,0.137333,48.0000,0.0000,48.0000,0.0000,48.0000
115,0.0000,,0.0000,0.0614733,,0.0614733,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0614733,,0.0614733,0.0000,,0.0000,,0.0000
116,48.0000,0.0000,48.0000,0.140716,0.140521,0.140716,0.0342857,0.0000,0.0342857,4.49669,0.0000,4.49669,0.112573,0.0000,0.112573,39.9447,40.0000,0.140716,0.140521,0.140716,48.0000,0.0000,48.0000,0.0000,48.0000
118,0.0000,0.0000,0.0000,0.1466,0.1466,0.1466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.1466,0.1466,0.1466,0.0000,0.0000,0.0000,0.0000,0.0000
120,0.0000,0.0000,0.0000,0.122702,0.122702,0.122702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.122702,0.122702,0.122702,0.0000,0.0000,0.0000,0.0000,0.0000
122,0.0000,0.0000,0.0000,0.134444,0.134444,0.134444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.134444,0.134444,0.134444,0.0000,0.0000,0.0000,0.0000,0.0000
124,0.0000,,0.0000,0.07528,,0.07528,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.07528,,0.07528,0.0000,,0.0000,,0.0000
125,0.0000,0.0000,0.0000,0.164943,0.164943,0.164943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.164943,0.164943,0.164943,0.0000,0.0000,0.0000,0.0000,0.0000
127,0.0000,0.0000,0.0000,0.132812,0.132812,0.132812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.132812,0.132812,0.132812,0.0000,0.0000,0.0000,0.0000,0.0000
129,0.0000,0.0000,0.0000,0.165652,0.165652,0.165652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.165652,0.165652,0.165652,0.0000,0.0000,0.0000,0.0000,0.0000
131,0.0000,0.0000,0.0000,0.139938,0.139938,0.139938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.139938,0.139938,0.139938,0.0000,0.0000,0.0000,0.0000,0.0000
133,0.0000,,0.0000,0.177648,,0.177648,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.177648,,0.177648,0.0000,,0.0000,,0.0000
134,0.0000,0.0000,0.0000,0.026217,0.026217,0.026217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.026217,0.026217,0.026217,0.0000,0.0000,0.0000,0.0000,0.0000
136,0.0000,,0.0000,0.367349,,0.367349,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.367349,,0.367349,0.0000,,0.0000,,0.0000
137,0.0000,0.0000,0.0000,0.0810525,0.0810525,0.0810525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0810525,0.0810525,0.0810525,0.0000,0.0000,0.0000,0.0000,0.0000
139,0.0000,0.0000,0.0000,0.0864975,0.0864975,0.0864975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0864975,0.0864975,0.0864975,0.0000,0.0000,0.0000,0.0000,0.0000
141,0.0000,0.0000,0.0000,0.154456,0.154456,0.154456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.154456,0.154456,0.154456,0.0000,0.0000,0.0000,0.0000,0.0000
143,0.0000,0.0000,0.0000,0.141309,0.141309,0.141309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.141309,0.141309,0.141309,0.0000,0.0000,0.0000,0.0000,0.0000
145,43.2000,,43.2000,6.10763,,6.10763,0.00654545,,0.00654545,395.7466,,395.7466,4.39749,,4.39749,89.9937,,6.10763,,6.10763,43.2000,,43.2000,,43.2000
146,0.0000,0.0000,0.0000,0.137143,0.137143,0.137143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.137143,0.137143,0.137143,0.0000,0.0000,0.0000,0.0000,0.0000
148,51.3341,,51.3341,0.116118,,0.116118,0.0366672,,0.0366672,3.96767,,3.96767,0.0993467,,0.0993467,39.9376,,0.116118,,0.116118,51.3341,,51.3341,,51.3341
149,9.6,48.0000,57.6000,0.231675,0.231978,0.231978,0.00685714,0.0342857,0.0342857,1.4826,7.41302,8.89563,0.037068,0.185582,0.22265,39.9969,39.9447,0.231675,0.231978,0.231978,9.6,48.0000,9.6,48.0000,57.6000
151,180.0000,,180.0000,0.748918,,0.748918,0.0272727,,0.0272727,202.0226,,202.0226,2.24675,,2.24675,89.9175,,0.748918,,0.748918,180.0000,,180.0000,,180.0000
152,48.0000,9.6,57.6000,0.159507,0.159299,0.159507,0.0342857,0.00685714,0.0342857,5.09717,1.01943,6.1166,0.127606,0.0254878,0.153093,39.9447,39.9969,0.159507,0.159299,0.159507,48.0000,9.6,48.0000,9.6,57.6000
154,275.4000,671.9892,947.3892,0.169794,0.190843,0.190843,0.196714,0.479992,0.479992,30.2034,73.6977,103.9011,0.779354,2.13741,2.91676,38.7544,34.4800,0.169794,0.190843,0.190843,275.4000,671.9892,275.4000,671.9892,947.3892
156,671.9892,275.4000,947.3892,0.192515,0.171282,0.192515,0.479992,0.196714,0.479992,74.3435,30.4681,104.8116,2.15614,0.786183,2.94232,34.4800,38.7544,0.192515,0.171282,0.192515,671.9892,275.4000,671.9892,275.4000,947.3892
158,0.0000,,0.0000,0.361344,,0.361344,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.361344,,0.361344,0.0000,,0.0000,,0.0000
159,258.9644,258.5145,517.4789,0.170006,0.169992,0.170006,0.184975,0.184653,0.184975,28.5296,28.4800,57.0096,0.73376,0.732421,1.46618,38.8814,38.8847,0.170006,0.169992,0.170006,258.9644,258.5145,258.9644,258.5145,517.4789
161,258.5145,258.9644,517.4789,0.169768,0.169783,0.169783,0.184653,0.184975,0.184975,28.4425,28.4920,56.9346,0.731457,0.732795,1.46425,38.8847,38.8814,0.169768,0.169783,0.169783,258.5145,258.9644,258.5145,258.9644,517.4789
163,306.4540,,306.4540,0.171682,,0.171682,0.218896,,0.218896,33.7599,,33.7599,0.876876,,0.876876,38.5002,,0.171682,,0.171682,306.4540,,306.4540,,306.4540
164,114.6000,,114.6000,0.0646832,,0.0646832,0.0818571,,0.0818571,4.90923,,4.90923,0.123545,,0.123545,39.7365,,0.0646832,,0.0646832,114.6000,,114.6000,,114.6000
165,562.4189,,562.4189,0.185135,,0.185135,0.401728,,0.401728,62.1889,,62.1889,1.73539,,1.73539,35.8357,,0.185135,,0.185135,562.4189,,562.4189,,562.4189
166,24.0000,,24.0000,0.0794521,,0.0794521,0.0171429,,0.0171429,1.27073,,1.27073,0.0317808,,0.0317808,39.9841,,0.0794521,,0.0794521,24.0000,,24.0000,,24.0000
167,270.0826,394.2000,664.2826,0.0607871,0.0625712,0.0625712,0.192916,0.281571,0.281571,10.6156,15.4940,26.1096,0.273626,0.411093,0.684718,38.7961,37.6899,0.0607871,0.0625712,0.0625712,270.0826,394.2000,270.0826,394.2000,664.2826
169,394.2000,,394.2000,0.175247,,0.175247,0.281571,,0.281571,43.3951,,43.3951,1.15137,,1.15137,37.6899,,0.175247,,0.175247,394.2000,,394.2000,,394.2000
170,0.0000,0.0000,0.0000,0.151137,0.151137,0.151137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.151137,0.151137,0.151137,0.0000,0.0000,0.0000,0.0000,0.0000
172,0.0000,0.0000,0.0000,1.29603,1.29603,1.29603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,1.29603,1.29603,1.29603,0.0000,0.0000,0.0000,0.0000,0.0000
174,2.4,1.2,3.6,0.180157,0.180156,0.180157,0.00171429,0.000857143,0.00171429,0.28825,0.144125,0.432374,0.00720629,0.00360313,0.0108094,39.9997,39.9999,0.180157,0.180156,0.180157,2.4,1.2,2.4,1.2,3.6
176,1.2,2.4,3.6,0.180366,0.180367,0.180367,0.000857143,0.00171429,0.00171429,0.144293,0.288586,0.432878,0.00360733,0.00721469,0.010822,39.9999,39.9997,0.180366,0.180367,0.180367,1.2,2.4,1.2,2.4,3.6
178,0.6,21.0000,21.6000,0.176073,0.176128,0.176128,0.000428571,0.015,0.015,0.0704292,2.46502,2.53545,0.00176073,0.0616448,0.0634056,40.0000,39.9875,0.176073,0.176128,0.176128,0.6,21.0000,0.6,21.0000,21.6000
180,21.0000,0.6,21.6000,0.172728,0.172674,0.172728,0.015,0.000428571,0.015,2.41744,0.0690696,2.48651,0.0604548,0.00172674,0.0621815,39.9875,40.0000,0.172728,0.172674,0.172728,21.0000,0.6,21.0000,0.6,21.6000
182,0.0000,,0.0000,0.452509,,0.452509,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.452509,,0.452509,0.0000,,0.0000,,0.0000
183,413.4000,3.6,417.0000,0.433622,0.406486,0.433622,0.295286,0.00257143,0.295286,112.0260,0.975553,113.0016,2.98765,0.0243891,3.01204,37.4963,39.9995,0.433622,0.406486,0.433622,413.4000,3.6,413.4000,3.6,417.0000
185,3.6,413.4000,417.0000,0.360996,0.385095,0.385095,0.00257143,0.295286,0.295286,0.86638,99.4893,100.3556,0.0216598,2.65331,2.67497,39.9995,37.4963,0.360996,0.385095,0.385095,3.6,413.4000,3.6,413.4000,417.0000
187,0.0000,,0.0000,0.117639,,0.117639,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.117639,,0.117639,0.0000,,0.0000,,0.0000
188,0.0000,0.0000,0.0000,0.113426,0.113426,0.113426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.113426,0.113426,0.113426,0.0000,0.0000,0.0000,0.0000,0.0000
190,0.0000,0.0000,0.0000,0.113658,0.113658,0.113658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.113658,0.113658,0.113658,0.0000,0.0000,0.0000,0.0000,0.0000
192,0.6,1.8,2.4,0.124124,0.124124,0.124124,0.000428571,0.00128571,0.00128571,0.0496494,0.148948,0.198598,0.00124124,0.00372372,0.00496495,40.0000,39.9998,0.124124,0.124124,0.124124,0.6,1.8,0.6,1.8,2.4
194,1.8,0.6,2.4,0.180847,0.180846,0.180847,0.00128571,0.000428571,0.00128571,0.217015,0.0723384,0.289354,0.0054254,0.00180846,0.00723386,39.9998,40.0000,0.180847,0.180846,0.180847,1.8,0.6,1.8,0.6,2.4
196,203.8653,,203.8653,0.290546,,0.290546,0.145618,,0.145618,38.7631,,38.7631,0.987204,,0.987204,39.2656,,0.290546,,0.290546,203.8653,,203.8653,,203.8653
197,729.5458,,729.5458,0.0819274,,0.0819274,0.182386,,0.182386,58.1390,,58.1390,0.996163,,0.996163,58.3629,,0.0819274,,0.0819274,729.5458,,729.5458,,729.5458
198,68.4000,,68.4000,0.0723116,,0.0723116,0.0171,,0.0171,4.94416,,4.94416,0.0824352,,0.0824352,59.9763,,0.0723116,,0.0723116,68.4000,,68.4000,,68.4000
