Link_ID,From_Node_ID,To_Node_ID,Capacity,Length,Free_Speed,Lanes,Link_Type
189,130,131,9900,274.78,60.0,3,1
190,128,127,950,201.81,20.0,1,4
191,127,128,950,201.81,20.0,1,4
194,129,132,950,97.36,20.0,1,4
195,132,129,950,97.36,20.0,1,4
196,133,134,950,37.85,20.0,1,4
197,134,133,950,37.85,20.0,1,4
198,133,135,950,40.52,20.0,1,4
199,136,137,950,93.57,20.0,1,4
200,137,136,950,93.57,20.0,1,4
201,136,134,950,268.91,20.0,1,4
202,134,136,950,268.91,20.0,1,4
203,138,139,5400,101.98,40.0,2,3
204,139,138,5400,101.98,40.0,2,3
205,137,140,950,100.7,20.0,1,4
206,140,137,950,100.7,20.0,1,4
209,141,142,950,102.31,20.0,1,4
210,142,141,950,102.31,20.0,1,4
211,141,140,950,100.64,20.0,1,4
212,140,141,950,100.64,20.0,1,4
213,142,143,950,101.75,20.0,1,4
214,143,142,950,101.75,20.0,1,4
217,143,144,950,101.38,20.0,1,5
218,144,143,950,101.38,20.0,1,5
219,143,145,950,202.03,20.0,1,4
220,145,143,950,202.03,20.0,1,4
223,145,146,950,203.78,20.0,1,4
224,146,145,950,203.78,20.0,1,4
227,138,147,5400,99.54,40.0,2,3
228,147,138,5400,99.54,40.0,2,3
229,146,148,950,201.94,20.0,1,4
230,148,146,950,201.94,20.0,1,4
235,148,149,950,196.27,20.0,1,4
236,149,148,950,196.27,20.0,1,4
237,150,149,950,12.5,20.0,1,4
238,149,150,950,12.5,20.0,1,4
239,150,151,950,89.64,20.0,1,4
240,150,152,950,70.63,20.0,1,4
241,152,150,950,70.63,20.0,1,4
242,152,153,950,125.27,20.0,1,4
243,153,152,950,125.27,20.0,1,4
244,154,147,5400,118.02,40.0,2,3
245,147,154,5400,118.02,40.0,2,3
246,152,155,950,117.12,20.0,1,4
247,155,152,950,117.12,20.0,1,4
248,152,151,950,113.67,20.0,1,4
249,151,152,950,113.67,20.0,1,4
252,153,156,950,202.68,20.0,1,4
253,156,153,950,202.68,20.0,1,4
256,157,158,950,607.28,20.0,1,4
257,158,157,950,607.28,20.0,1,4
258,157,156,950,202.63,20.0,1,4
259,156,157,950,202.63,20.0,1,4
260,159,158,950,2.79,20.0,1,4
261,158,159,950,2.79,20.0,1,4
262,154,160,5400,238.22,40.0,2,3
263,159,161,950,198.82,20.0,1,4
264,161,159,950,198.82,20.0,1,4
265,162,161,950,202.76,20.0,1,4
266,161,162,950,202.76,20.0,1,4
267,162,163,950,85.62,20.0,1,4
268,163,162,950,85.62,20.0,1,4
269,162,164,950,101.14,20.0,1,4
270,164,162,950,101.14,20.0,1,4
271,162,165,950,102.9,20.0,1,4
272,165,162,950,102.9,20.0,1,4
275,163,166,950,660.22,20.0,1,4
276,166,163,950,660.22,20.0,1,4
277,167,168,5400,178.17,40.0,2,3
278,168,167,5400,178.17,40.0,2,3
279,166,169,950,64.2,20.0,1,4
280,169,166,950,64.2,20.0,1,4
283,169,170,950,104.0,20.0,1,5
284,170,169,950,104.0,20.0,1,5
285,169,171,950,199.43,20.0,1,5
286,171,169,950,199.43,20.0,1,5
287,169,172,950,104.2,20.0,1,4
288,172,169,950,104.2,20.0,1,4
293,172,173,950,99.58,20.0,1,4
294,173,172,950,99.58,20.0,1,4
295,167,174,950,98.0,20.0,1,4
296,175,173,950,101.47,20.0,1,4
297,173,175,950,101.47,20.0,1,4
298,175,176,950,100.41,20.0,1,4
299,176,175,950,100.41,20.0,1,4
300,177,176,950,99.02,20.0,1,4
301,176,177,950,99.02,20.0,1,4
302,177,178,950,101.77,20.0,1,4
303,178,177,950,101.77,20.0,1,4
306,178,179,950,101.25,20.0,1,4
307,179,178,950,101.25,20.0,1,4
310,179,180,950,102.17,20.0,1,4
311,180,179,950,102.17,20.0,1,4
312,181,182,5400,84.12,40.0,2,3
313,182,181,5400,84.12,40.0,2,3
314,180,183,950,202.04,20.0,1,4
315,183,180,950,202.04,20.0,1,4
316,180,184,950,100.95,20.0,1,4
317,184,180,950,100.95,20.0,1,4
318,180,185,950,103.28,20.0,1,4
319,185,180,950,103.28,20.0,1,4
322,185,186,950,99.75,20.0,1,4
323,186,185,950,99.75,20.0,1,4
326,186,187,950,99.97,20.0,1,4
327,187,186,950,99.97,20.0,1,4
330,181,188,5400,206.31,40.0,2,3
331,188,181,5400,206.31,40.0,2,3
332,187,189,950,101.77,20.0,1,4
333,189,187,950,101.77,20.0,1,4
336,189,190,950,201.77,20.0,1,4
337,190,189,950,201.77,20.0,1,4
340,190,191,950,201.57,20.0,1,4
341,191,190,950,201.57,20.0,1,4
344,191,192,950,202.8,20.0,1,4
345,192,191,950,202.8,20.0,1,4
348,130,193,9900,392.85,60.0,3,1
349,181,194,950,114.67,20.0,1,4
350,194,181,950,114.67,20.0,1,4
351,191,195,950,100.08,20.0,1,5
352,195,191,950,100.08,20.0,1,5
353,191,196,950,102.2,20.0,1,5
354,196,191,950,102.2,20.0,1,5
355,192,197,950,201.03,20.0,1,4
356,197,192,950,201.03,20.0,1,4
359,197,198,950,201.27,20.0,1,4
360,198,197,950,201.27,20.0,1,4
363,199,200,950,34.34,20.0,1,4
364,200,199,950,34.34,20.0,1,4
365,198,201,950,203.37,20.0,1,4
366,201,198,950,203.37,20.0,1,4
369,202,203,950,102.76,20.0,1,4
370,203,202,950,102.76,20.0,1,4
371,202,201,950,100.09,20.0,1,4
372,201,202,950,100.09,20.0,1,4
373,203,204,950,101.57,20.0,1,4
374,204,203,950,101.57,20.0,1,4
377,199,205,950,154.26,20.0,1,5
378,205,199,950,154.26,20.0,1,5
379,204,206,950,100.41,20.0,1,4
380,206,204,950,100.41,20.0,1,4
383,206,207,950,202.77,20.0,1,4
384,207,206,950,202.77,20.0,1,4
387,207,208,950,203.59,20.0,1,4
388,208,207,950,203.59,20.0,1,4
391,208,209,950,482.98,20.0,1,4
392,209,208,950,482.98,20.0,1,4
393,208,210,950,102.47,20.0,1,5
394,210,208,950,102.47,20.0,1,5
395,199,211,950,98.36,20.0,1,4
396,211,199,950,98.36,20.0,1,4
397,208,212,950,101.29,20.0,1,5
398,212,208,950,101.29,20.0,1,5
401,213,214,950,127.54,20.0,1,4
402,214,213,950,127.54,20.0,1,4
403,213,209,950,54.71,20.0,1,4
404,209,213,950,54.71,20.0,1,4
405,214,215,950,145.66,20.0,1,4
406,215,214,950,145.66,20.0,1,4
409,216,217,950,196.86,20.0,1,4
410,217,216,950,196.86,20.0,1,4
411,216,215,950,201.66,20.0,1,4
412,215,216,950,201.66,20.0,1,4
413,199,218,950,194.78,20.0,1,4
414,218,199,950,194.78,20.0,1,4
417,217,219,950,206.77,20.0,1,4
418,219,217,950,206.77,20.0,1,4
419,219,220,950,60.23,20.0,1,4
420,220,219,950,60.23,20.0,1,4
423,221,222,950,96.81,20.0,1,4
424,222,221,950,96.81,20.0,1,4
425,221,220,950,144.15,20.0,1,4
426,220,221,950,144.15,20.0,1,4
427,223,224,5400,99.67,40.0,2,3
428,224,223,5400,99.67,40.0,2,3
429,222,225,950,100.6,20.0,1,4
430,225,222,950,100.6,20.0,1,4
433,225,226,950,98.76,20.0,1,4
434,226,225,950,98.76,20.0,1,4
437,226,227,950,100.27,20.0,1,4
438,227,226,950,100.27,20.0,1,4
441,227,228,950,100.99,20.0,1,4
442,228,227,950,100.99,20.0,1,4
445,228,229,950,98.61,20.0,1,4
446,229,228,950,98.61,20.0,1,4
449,229,230,950,99.54,20.0,1,4
450,230,229,950,99.54,20.0,1,4
453,230,231,950,100.95,20.0,1,4
454,231,230,950,100.95,20.0,1,4
457,223,232,5400,101.91,40.0,2,3
458,232,223,5400,101.91,40.0,2,3
459,231,233,950,201.36,20.0,1,5
460,233,231,950,201.36,20.0,1,5
461,231,234,950,201.34,20.0,1,5
462,234,231,950,201.34,20.0,1,5
465,231,235,950,101.09,20.0,1,4
466,235,231,950,101.09,20.0,1,4
467,235,236,950,100.79,20.0,1,4
468,236,235,950,100.79,20.0,1,4
473,236,237,950,100.62,20.0,1,4
474,237,236,950,100.62,20.0,1,4
475,238,239,5400,38.28,40.0,2,3
476,239,238,5400,38.28,40.0,2,3
477,237,240,950,204.99,20.0,1,4
478,240,237,950,204.99,20.0,1,4
481,240,241,950,102.31,20.0,1,4
482,241,240,950,102.31,20.0,1,4
487,238,242,5400,31.28,40.0,2,3
488,242,238,5400,31.28,40.0,2,3
489,241,243,950,41.88,20.0,1,4
490,244,245,950,202.41,20.0,1,4
491,245,244,950,202.41,20.0,1,4
492,244,246,950,201.72,20.0,1,4
493,246,244,950,201.72,20.0,1,4
494,245,247,950,203.57,20.0,1,4
495,247,245,950,203.57,20.0,1,4
498,247,248,950,200.97,20.0,1,4
499,248,247,950,200.97,20.0,1,4
500,193,249,9900,74.36,60.0,3,1
503,248,250,950,99.8,20.0,1,4
504,250,248,950,99.8,20.0,1,4
505,248,251,950,202.18,20.0,1,4
506,251,248,950,202.18,20.0,1,4
509,248,252,950,102.43,20.0,1,4
510,252,248,950,102.43,20.0,1,4
511,251,253,950,199.7,20.0,1,4
512,253,251,950,199.7,20.0,1,4
515,254,22,5400,203.62,40.0,2,3
516,253,255,950,201.59,20.0,1,4
517,255,253,950,201.59,20.0,1,4
520,255,256,950,201.83,20.0,1,4
521,256,255,950,201.83,20.0,1,4
524,256,257,950,202.26,20.0,1,4
525,257,256,950,202.26,20.0,1,4
528,256,258,950,101.24,20.0,1,4
529,258,256,950,101.24,20.0,1,4
530,256,259,950,100.24,20.0,1,4
531,259,256,950,100.24,20.0,1,4
532,257,260,950,204.54,20.0,1,4
533,260,257,950,204.54,20.0,1,4
536,260,261,950,255.62,20.0,1,4
537,261,260,950,255.62,20.0,1,4
540,262,263,950,12.22,20.0,1,4
541,263,262,950,12.22,20.0,1,4
542,262,264,950,13.93,20.0,1,4
543,264,262,950,13.93,20.0,1,4
544,262,265,950,110.07,20.0,1,4
545,266,263,950,111.44,20.0,1,4
546,263,266,950,111.44,20.0,1,4
547,267,268,5400,101.11,40.0,2,3
548,268,267,5400,101.11,40.0,2,3
549,266,269,950,126.76,20.0,1,4
550,269,266,950,126.76,20.0,1,4
551,266,270,950,101.01,20.0,1,5
552,270,266,950,101.01,20.0,1,5
553,269,271,950,77.3,20.0,1,4
554,271,269,950,77.3,20.0,1,4
559,271,272,950,43.8,20.0,1,4
560,272,271,950,43.8,20.0,1,4
561,272,273,950,134.17,20.0,1,4
562,273,272,950,134.17,20.0,1,4
565,267,274,5400,203.61,40.0,2,3
566,274,267,5400,203.61,40.0,2,3
567,273,275,950,48.54,20.0,1,4
568,275,273,950,48.54,20.0,1,4
571,273,276,950,208.89,20.0,1,4
574,275,277,950,177.8,20.0,1,4
575,277,275,950,177.8,20.0,1,4
576,275,278,950,102.1,20.0,1,4
577,277,279,950,204.76,20.0,1,4
578,279,277,950,204.76,20.0,1,4
581,279,280,950,101.18,20.0,1,4
582,280,279,950,101.18,20.0,1,4
583,279,281,950,101.87,20.0,1,4
584,281,279,950,101.87,20.0,1,4
585,267,282,950,100.9,20.0,1,4
586,282,267,950,100.9,20.0,1,4
589,279,283,950,107.22,20.0,1,4
590,283,279,950,107.22,20.0,1,4
591,284,285,950,101.27,20.0,1,4
592,285,284,950,101.27,20.0,1,4
593,284,283,950,94.94,20.0,1,4
594,283,284,950,94.94,20.0,1,4
595,285,286,950,101.83,20.0,1,4
596,286,285,950,101.83,20.0,1,4
599,286,287,950,100.83,20.0,1,4
600,287,286,950,100.83,20.0,1,4
603,267,288,950,101.77,20.0,1,4
604,288,267,950,101.77,20.0,1,4
605,289,290,950,2.21,20.0,1,4
606,290,289,950,2.21,20.0,1,4
607,289,287,950,100.25,20.0,1,4
608,287,289,950,100.25,20.0,1,4
609,291,292,950,135.72,20.0,1,4
610,292,291,950,135.72,20.0,1,4
611,291,293,950,108.62,20.0,1,4
612,293,291,950,108.62,20.0,1,4
613,291,294,950,209.92,20.0,1,4
614,293,295,950,159.22,20.0,1,4
615,295,293,950,159.22,20.0,1,4
620,295,296,950,117.54,20.0,1,4
621,296,295,950,117.54,20.0,1,4
622,295,297,950,101.36,20.0,1,4
623,297,295,950,101.36,20.0,1,4
624,295,298,950,200.97,20.0,1,4
625,298,295,950,200.97,20.0,1,4
626,296,299,950,140.03,20.0,1,4
627,299,296,950,140.03,20.0,1,4
630,299,300,950,148.47,20.0,1,4
631,300,299,950,148.47,20.0,1,4
634,301,302,950,67.1,20.0,1,4
635,302,301,950,67.1,20.0,1,4
636,300,303,950,101.29,20.0,1,4
637,303,300,950,101.29,20.0,1,4
640,300,304,950,204.25,20.0,1,4
641,304,300,950,204.25,20.0,1,4
642,300,305,950,197.57,20.0,1,4
643,305,300,950,197.57,20.0,1,4
644,306,307,5400,93.41,40.0,2,3
645,307,306,5400,93.41,40.0,2,3
646,306,308,5400,98.64,40.0,2,3
647,308,306,5400,98.64,40.0,2,3
648,301,309,950,67.1,20.0,1,4
649,309,301,950,67.1,20.0,1,4
650,193,310,9900,992.22,60.0,3,1
651,311,312,5400,270.99,40.0,2,3
652,312,311,5400,270.99,40.0,2,3
653,313,314,950,102.58,20.0,1,5
654,314,313,950,102.58,20.0,1,5
655,313,315,950,102.05,20.0,1,5
656,315,313,950,102.05,20.0,1,5
657,316,317,950,233.63,20.0,1,4
658,317,316,950,233.63,20.0,1,4
659,316,318,950,118.81,20.0,1,4
660,318,316,950,118.81,20.0,1,4
661,311,319,5400,289.04,40.0,2,3
662,319,311,5400,289.04,40.0,2,3
663,320,321,950,103.32,20.0,1,4
664,321,320,950,103.32,20.0,1,4
665,320,322,950,204.48,20.0,1,4
666,322,320,950,204.48,20.0,1,4
667,311,323,950,105.96,20.0,1,4
668,323,311,950,105.96,20.0,1,4
669,324,325,950,204.04,20.0,1,5
670,325,324,950,204.04,20.0,1,5
671,324,326,950,204.75,20.0,1,5
672,326,324,950,204.75,20.0,1,5
673,311,40,950,182.93,20.0,1,4
674,40,311,950,182.93,20.0,1,4
675,327,328,950,102.28,20.0,1,4
676,328,327,950,102.28,20.0,1,4
677,327,329,950,102.01,20.0,1,4
678,329,327,950,102.01,20.0,1,4
679,330,331,5400,108.5,40.0,2,3
680,331,330,5400,108.5,40.0,2,3
681,330,332,5400,100.88,40.0,2,3
682,332,330,5400,100.88,40.0,2,3
683,333,334,950,38.57,20.0,1,4
684,334,333,950,38.57,20.0,1,4
685,333,335,950,104.65,20.0,1,4
686,335,333,950,104.65,20.0,1,4
687,330,336,5400,99.46,40.0,2,3
688,336,330,5400,99.46,40.0,2,3
689,337,338,950,170.43,20.0,1,5
690,339,340,950,306.24,20.0,1,5
691,341,342,950,67.0,20.0,1,5
692,342,341,950,67.0,20.0,1,5
693,341,343,950,35.1,20.0,1,5
694,343,341,950,35.1,20.0,1,5
695,330,56,5400,265.29,40.0,2,3
696,56,330,5400,265.29,40.0,2,3
697,344,345,5400,204.19,40.0,2,3
698,345,344,5400,204.19,40.0,2,3
699,346,347,9900,333.3,60.0,3,1
700,344,348,5400,201.49,40.0,2,3
701,348,344,5400,201.49,40.0,2,3
702,349,350,9900,83.45,60.0,3,1
703,349,351,5400,60.31,40.0,2,3
704,351,349,5400,60.31,40.0,2,3
705,352,353,950,85.01,20.0,1,4
706,353,352,950,85.01,20.0,1,4
707,352,354,950,99.39,20.0,1,4
708,354,352,950,99.39,20.0,1,4
709,355,356,950,101.24,20.0,1,4
710,356,355,950,101.24,20.0,1,4
711,355,357,950,99.93,20.0,1,4
712,357,355,950,99.93,20.0,1,4
713,349,358,5400,29.85,40.0,2,3
714,358,349,5400,29.85,40.0,2,3
715,359,360,950,100.53,20.0,1,5
716,360,359,950,100.53,20.0,1,5
717,359,361,950,101.83,20.0,1,5
718,361,359,950,101.83,20.0,1,5
719,362,363,950,190.8,20.0,1,4
720,363,362,950,190.8,20.0,1,4
721,364,365,950,101.44,20.0,1,5
722,365,364,950,101.44,20.0,1,5
723,364,366,950,101.27,20.0,1,5
724,366,364,950,101.27,20.0,1,5
725,362,367,950,88.38,20.0,1,4
726,368,369,950,83.81,20.0,1,4
727,369,368,950,83.81,20.0,1,4
728,370,371,950,329.55,20.0,1,5
729,371,370,950,329.55,20.0,1,5
730,370,372,950,141.85,20.0,1,5
731,372,370,950,141.85,20.0,1,5
732,368,373,950,100.16,20.0,1,4
733,373,368,950,100.16,20.0,1,4
734,374,375,950,101.2,20.0,1,5
735,375,374,950,101.2,20.0,1,5
736,374,376,950,101.5,20.0,1,5
737,376,374,950,101.5,20.0,1,5
738,368,377,950,100.93,20.0,1,5
739,377,368,950,100.93,20.0,1,5
740,378,379,950,274.68,20.0,1,4
741,379,378,950,274.68,20.0,1,4
742,378,380,950,94.31,20.0,1,4
743,380,378,950,94.31,20.0,1,4
744,368,381,950,151.12,20.0,1,5
745,381,368,950,151.12,20.0,1,5
746,346,382,9900,330.29,60.0,3,1
747,383,384,950,163.07,20.0,1,4
748,384,383,950,163.07,20.0,1,4
749,385,386,950,100.94,20.0,1,5
750,386,385,950,100.94,20.0,1,5
751,385,387,950,101.37,20.0,1,5
752,387,385,950,101.37,20.0,1,5
753,388,389,950,102.65,20.0,1,5
754,389,388,950,102.65,20.0,1,5
755,388,390,950,99.29,20.0,1,5
756,390,388,950,99.29,20.0,1,5
757,383,391,950,404.46,20.0,1,4
758,391,383,950,404.46,20.0,1,4
759,392,393,950,100.6,20.0,1,4
760,383,394,950,812.16,20.0,1,4
761,394,383,950,812.16,20.0,1,4
762,383,395,950,201.9,20.0,1,4
763,395,383,950,201.9,20.0,1,4
764,396,397,950,99.7,20.0,1,5
765,397,396,950,99.7,20.0,1,5
766,396,398,950,101.62,20.0,1,5
767,398,396,950,101.62,20.0,1,5
768,399,400,950,101.5,20.0,1,5
769,400,399,950,101.5,20.0,1,5
770,399,401,950,101.45,20.0,1,5
771,401,399,950,101.45,20.0,1,5
772,402,403,950,101.7,20.0,1,4
773,403,402,950,101.7,20.0,1,4
774,402,404,950,100.52,20.0,1,4
775,404,402,950,100.52,20.0,1,4
776,405,406,950,101.66,20.0,1,5
777,406,405,950,101.66,20.0,1,5
778,405,407,950,101.47,20.0,1,5
779,407,405,950,101.47,20.0,1,5
780,408,409,950,100.5,20.0,1,4
781,409,408,950,100.5,20.0,1,4
782,408,410,950,100.45,20.0,1,4
783,410,408,950,100.45,20.0,1,4
784,411,412,950,50.03,20.0,1,5
785,412,411,950,50.03,20.0,1,5
786,411,413,950,100.59,20.0,1,5
787,413,411,950,100.59,20.0,1,5
788,414,415,950,85.09,20.0,1,5
789,416,417,950,97.14,20.0,1,5
790,417,416,950,97.14,20.0,1,5
791,414,418,950,165.0,20.0,1,5
792,418,414,950,165.0,20.0,1,5
793,415,419,950,72.12,20.0,1,5
794,419,420,950,85.77,20.0,1,5
795,420,419,950,85.77,20.0,1,5
796,419,414,950,155.62,20.0,1,5
797,420,421,950,393.26,20.0,1,5
798,421,420,950,393.26,20.0,1,5
803,421,422,950,290.92,20.0,1,5
804,422,421,950,290.92,20.0,1,5
805,421,423,950,271.91,20.0,1,5
806,423,421,950,271.91,20.0,1,5
807,424,425,950,84.24,20.0,1,4
808,425,424,950,84.24,20.0,1,4
809,424,426,950,127.38,20.0,1,4
810,426,424,950,127.38,20.0,1,4
811,424,427,950,56.12,20.0,1,4
812,427,424,950,56.12,20.0,1,4
813,424,428,950,136.14,20.0,1,4
814,428,424,950,136.14,20.0,1,4
815,429,430,950,198.71,20.0,1,4
816,430,429,950,198.71,20.0,1,4
817,429,431,950,93.49,20.0,1,4
818,431,429,950,93.49,20.0,1,4
819,432,433,950,140.33,20.0,1,4
820,433,432,950,140.33,20.0,1,4
821,434,430,950,186.99,20.0,1,4
822,430,434,950,186.99,20.0,1,4
823,434,435,950,107.03,20.0,1,4
824,435,434,950,107.03,20.0,1,4
825,434,436,950,124.78,20.0,1,4
826,435,437,950,85.63,20.0,1,4
827,437,435,950,85.63,20.0,1,4
832,437,438,950,291.09,20.0,1,5
833,437,439,950,179.73,20.0,1,4
834,439,437,950,179.73,20.0,1,4
835,439,440,950,48.64,20.0,1,4
836,440,439,950,48.64,20.0,1,4
837,3,441,9900,465.31,60.0,3,1
838,442,443,9900,309.58,60.0,3,1
839,432,444,950,103.63,20.0,1,4
840,444,432,950,103.63,20.0,1,4
841,439,445,950,173.32,20.0,1,5
846,440,446,950,100.55,20.0,1,4
847,446,440,950,100.55,20.0,1,4
848,447,448,950,9.17,20.0,1,4
849,448,447,950,9.17,20.0,1,4
850,447,449,950,7.21,20.0,1,4
851,449,447,950,7.21,20.0,1,4
852,447,450,950,111.89,20.0,1,4
853,451,452,950,16.22,20.0,1,4
854,452,451,950,16.22,20.0,1,4
855,451,453,950,14.83,20.0,1,4
856,453,451,950,14.83,20.0,1,4
857,432,454,950,60.74,20.0,1,4
858,454,432,950,60.74,20.0,1,4
859,451,455,950,118.44,20.0,1,4
860,455,451,950,118.44,20.0,1,4
861,451,456,950,303.03,20.0,1,4
862,456,451,950,303.03,20.0,1,4
