"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
25,6,,6,0.0943471,,0.0943471,0.0015,,0.0015,0.566022,,0.566022,0.00943471,,0.00943471,59.9936,,0.0943471,,0.0943471,6,,6,,6
26,151.2000,,151.2000,0.0818993,,0.0818993,0.0378,,0.0378,12.2962,,12.2962,0.206386,,0.206386,59.5785,,0.0818993,,0.0818993,151.2000,,151.2000,,151.2000
27,111.6000,104.6518,216.2518,0.14012,0.139914,0.14012,0.0797143,0.0747513,0.0797143,10.2339,9.59678,19.8307,0.260623,0.244038,0.504661,39.2672,39.3249,0.14012,0.139914,0.14012,111.6000,104.6518,111.6000,104.6518,216.2518
29,397.4518,359.4000,756.8518,0.132761,0.131318,0.132761,0.283894,0.256714,0.283894,32.0585,28.9892,61.0477,0.879437,0.786593,1.66603,36.4534,36.8541,0.132761,0.131318,0.132761,397.4518,359.4000,397.4518,359.4000,756.8518
31,10.8000,129.2647,140.0647,0.231923,0.23695,0.23695,0.00771429,0.0923319,0.0923319,1.66835,19.9684,21.6368,0.0417462,0.510488,0.552234,39.9642,39.1163,0.231923,0.23695,0.23695,10.8000,129.2647,10.8000,129.2647,140.0647
33,123.2647,0.6,123.8647,0.183067,0.179264,0.183067,0.0880462,0.000428571,0.0880462,14.7310,0.0717042,14.8027,0.376096,0.00179264,0.377889,39.1682,39.9992,0.183067,0.179264,0.183067,123.2647,0.6,123.2647,0.6,123.8647
35,0.0000,,0.0000,0.233642,,0.233642,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.233642,,0.233642,0.0000,,0.0000,,0.0000
36,0.0000,0.0000,0.0000,0.587186,0.587186,0.587186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.587186,0.587186,0.587186,0.0000,0.0000,0.0000,0.0000,0.0000
38,0.0000,0.0000,0.0000,0.165535,0.165535,0.165535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.165535,0.165535,0.165535,0.0000,0.0000,0.0000,0.0000,0.0000
40,0.0000,0.0000,0.0000,0.309709,0.309709,0.309709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.309709,0.309709,0.309709,0.0000,0.0000,0.0000,0.0000,0.0000
42,0.0000,0.0000,0.0000,0.133789,0.133789,0.133789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.133789,0.133789,0.133789,0.0000,0.0000,0.0000,0.0000,0.0000
44,77.4000,1446.9832,1524.3832,0.072005,0.10833,0.10833,0.0552857,1.03356,1.03356,3.67286,68.6637,72.3366,0.0928865,2.61252,2.70541,39.5414,26.2825,0.072005,0.10833,0.10833,77.4000,1446.9832,77.4000,1446.9832,1524.3832
46,1446.9832,77.4000,1524.3832,0.0660256,0.0438861,0.0660256,1.03356,0.0552857,1.03356,41.8496,2.23856,44.0882,1.5923,0.0566131,1.64891,26.2825,39.5414,0.0660256,0.0438861,0.0660256,1446.9832,77.4000,1446.9832,77.4000,1524.3832
47,687.6482,,687.6482,0.201817,,0.201817,0.171912,,0.171912,132.0848,,132.0848,2.31299,,2.31299,57.1057,,0.201817,,0.201817,687.6482,,687.6482,,687.6482
48,500.6463,,500.6463,0.0789187,,0.0789187,0.125162,,0.125162,38.2278,,38.2278,0.658506,,0.658506,58.0524,,0.0789187,,0.0789187,500.6463,,500.6463,,500.6463
49,92.3310,390.7479,483.0790,0.116469,0.118858,0.118858,0.0230828,0.097687,0.097687,10.7138,45.3412,56.0550,0.179229,0.774057,0.953286,59.7773,58.5761,0.116469,0.118858,0.118858,92.3310,390.7479,92.3310,390.7479,483.0790
51,390.7479,92.3310,483.0790,0.118695,0.11631,0.118695,0.097687,0.0230828,0.097687,45.2791,10.6991,55.9782,0.772996,0.178983,0.951979,58.5761,59.7773,0.118695,0.11631,0.118695,390.7479,92.3310,390.7479,92.3310,483.0790
53,0.0000,0.0000,0.0000,0.179277,0.179277,0.179277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.179277,0.179277,0.179277,0.0000,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.173856,0.173856,0.173856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.173856,0.173856,0.173856,0.0000,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.188136,0.188136,0.188136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.188136,0.188136,0.188136,0.0000,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.174167,0.174167,0.174167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.174167,0.174167,0.174167,0.0000,0.0000,0.0000,0.0000,0.0000
61,2.4,3.6,6,0.299882,0.299908,0.299908,0.00171429,0.00257143,0.00257143,0.47975,0.719626,1.19938,0.0119953,0.0179945,0.0299898,39.9949,39.9914,0.299882,0.299908,0.299908,2.4,3.6,2.4,3.6,6
63,3.6,2.4,6,0.300842,0.300815,0.300842,0.00257143,0.00171429,0.00257143,0.721865,0.481243,1.20311,0.0180505,0.0120326,0.0300831,39.9914,39.9949,0.300842,0.300815,0.300842,3.6,2.4,3.6,2.4,6
65,27.7356,,27.7356,0.300163,,0.300163,0.0198111,,0.0198111,5.53322,,5.53322,0.138753,,0.138753,39.8782,,0.300163,,0.300163,27.7356,,27.7356,,27.7356
66,81.5974,265.3175,346.9150,0.132751,0.138666,0.138666,0.0582839,0.189513,0.189513,7.13284,23.1927,30.3256,0.180536,0.613176,0.793712,39.5092,37.8240,0.132751,0.138666,0.138666,81.5974,265.3175,81.5974,265.3175,346.9150
68,265.3175,81.5974,346.9150,0.349804,0.334883,0.349804,0.189513,0.0582839,0.189513,58.5068,17.9935,76.5003,1.54682,0.455426,2.00224,37.8240,39.5092,0.349804,0.334883,0.349804,265.3175,81.5974,265.3175,81.5974,346.9150
70,2.98035,0.269724,3.25007,0.0947139,0.0946987,0.0947139,0.00212882,0.00019266,0.00212882,0.188155,0.0170282,0.205184,0.00470468,0.000425708,0.00513039,39.9933,39.9997,0.0947139,0.0946987,0.0947139,2.98035,0.269724,2.98035,0.269724,3.25007
72,0.269724,2.98035,3.25007,0.190282,0.190313,0.190313,0.00019266,0.00212882,0.00212882,0.0342155,0.378069,0.412285,0.000855395,0.00945332,0.0103087,39.9997,39.9933,0.190282,0.190313,0.190313,0.269724,2.98035,0.269724,2.98035,3.25007
74,55.2000,48.0000,103.2000,0.473529,0.472945,0.473529,0.0394286,0.0342857,0.0394286,17.2966,15.0405,32.3371,0.435646,0.378356,0.814002,39.7033,39.7523,0.473529,0.472945,0.473529,55.2000,48.0000,55.2000,48.0000,103.2000
76,355.3772,53.9913,409.3684,0.115079,0.112867,0.115079,0.0888443,0.0134978,0.0888443,40.0361,6.08255,46.1186,0.681606,0.101564,0.78317,58.7379,59.8889,0.115079,0.112867,0.115079,355.3772,53.9913,355.3772,53.9913,409.3684
78,8.13814,,8.13814,0.254154,,0.254154,0.00581296,,0.00581296,1.37804,,1.37804,0.0344724,,0.0344724,39.9752,,0.254154,,0.254154,8.13814,,8.13814,,8.13814
79,196.1913,1777.9091,1974.1004,0.103332,0.120145,0.120145,0.0490478,0.444477,0.444477,20.0735,181.9085,201.9821,0.337879,3.5601,3.89798,59.4103,51.0964,0.103332,0.120145,0.120145,196.1913,1777.9091,196.1913,1777.9091,1974.1004
81,0.0000,0.0000,0.0000,0.150632,0.150632,0.150632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.150632,0.150632,0.150632,0.0000,0.0000,0.0000,0.0000,0.0000
83,0.0000,0.0000,0.0000,0.155465,0.155465,0.155465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.155465,0.155465,0.155465,0.0000,0.0000,0.0000,0.0000,0.0000
85,48.0000,55.2000,103.2000,0.29011,0.290468,0.290468,0.0342857,0.0394286,0.0394286,9.22603,10.6099,19.8360,0.232088,0.267231,0.499319,39.7523,39.7033,0.29011,0.290468,0.290468,48.0000,55.2000,48.0000,55.2000,103.2000
87,376.8000,128.4877,505.2877,0.403782,0.378478,0.403782,0.269143,0.0917769,0.269143,92.9893,31.7091,124.6984,2.53575,0.810496,3.34625,36.6713,39.1231,0.403782,0.378478,0.403782,376.8000,128.4877,376.8000,128.4877,505.2877
89,346.2475,766.2000,1112.4475,0.225334,0.255978,0.255978,0.24732,0.547286,0.547286,48.1024,106.4443,154.5468,1.30036,3.26884,4.56919,36.9918,32.5634,0.225334,0.255978,0.255978,346.2475,766.2000,346.2475,766.2000,1112.4475
91,19.2000,,19.2000,0.185642,,0.185642,0.0048,,0.0048,3.5626,,3.5626,0.0594054,,0.0594054,59.9710,,0.185642,,0.185642,19.2000,,19.2000,,19.2000
92,0.0000,0.0000,0.0000,0.139521,0.139521,0.139521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.139521,0.139521,0.139521,0.0000,0.0000,0.0000,0.0000,0.0000
94,0.0000,0.0000,0.0000,0.169415,0.169415,0.169415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.169415,0.169415,0.169415,0.0000,0.0000,0.0000,0.0000,0.0000
96,198.6000,204.6000,403.2000,0.154857,0.155089,0.155089,0.141857,0.146143,0.146143,19.7244,20.3203,40.0446,0.512577,0.528854,1.04143,38.4808,38.4232,0.154857,0.155089,0.155089,198.6000,204.6000,198.6000,204.6000,403.2000
98,204.6000,198.6000,403.2000,0.182989,0.182716,0.182989,0.146143,0.141857,0.146143,23.9758,23.2727,47.2486,0.623994,0.604789,1.22878,38.4232,38.4808,0.182989,0.182716,0.182989,204.6000,198.6000,204.6000,198.6000,403.2000
100,0.0000,0.0000,0.0000,0.151138,0.151138,0.151138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.151138,0.151138,0.151138,0.0000,0.0000,0.0000,0.0000,0.0000
102,721.9781,2388.9626,3110.9407,0.0308231,0.0367257,0.0367257,0.180495,0.597241,0.597241,21.1135,69.8628,90.9764,0.370893,1.46227,1.83317,56.9261,47.7769,0.0308231,0.0367257,0.0367257,721.9781,2388.9626,721.9781,2388.9626,3110.9407
104,2388.9626,721.9781,3110.9407,0.197757,0.165973,0.197757,0.597241,0.180495,0.597241,376.1899,113.6899,489.8798,7.87389,1.99715,9.87104,47.7769,56.9261,0.197757,0.165973,0.197757,2388.9626,721.9781,2388.9626,721.9781,3110.9407
106,321.6641,,321.6641,0.127059,,0.127059,0.22976,,0.22976,25.3719,,25.3719,0.68117,,0.68117,37.2475,,0.127059,,0.127059,321.6641,,321.6641,,321.6641
107,321.6641,,321.6641,0.14083,,0.14083,0.22976,,0.22976,28.1218,,28.1218,0.754998,,0.754998,37.2475,,0.14083,,0.14083,321.6641,,321.6641,,321.6641
108,321.6641,,321.6641,0.124306,,0.124306,0.22976,,0.22976,24.8222,,24.8222,0.666411,,0.666411,37.2475,,0.124306,,0.124306,321.6641,,321.6641,,321.6641
109,1.2,3,4.2,0.0401556,0.0401603,0.0401603,0.000857143,0.00214286,0.00214286,0.0321228,0.080307,0.11243,0.000803111,0.00200802,0.00281113,39.9979,39.9932,0.0401556,0.0401603,0.0401603,1.2,3,1.2,3,4.2
111,205.8000,,205.8000,0.429163,,0.429163,0.05145,,0.05145,87.3985,,87.3985,1.47203,,1.47203,59.3729,,0.429163,,0.429163,205.8000,,205.8000,,205.8000
112,4.2,6,10.2000,0.30562,0.305667,0.305667,0.003,0.00428571,0.00428571,0.855511,1.22216,2.07767,0.0213934,0.0305667,0.0519601,39.9895,39.9833,0.30562,0.305667,0.305667,4.2,6,4.2,6,10.2000
114,4.2,6,10.2000,0.161088,0.161113,0.161113,0.003,0.00428571,0.00428571,0.450929,0.644184,1.09511,0.0112762,0.0161113,0.0273875,39.9895,39.9833,0.161088,0.161113,0.161113,4.2,6,4.2,6,10.2000
116,4.2,6,10.2000,0.171216,0.171242,0.171242,0.003,0.00428571,0.00428571,0.479279,0.684684,1.16396,0.0119851,0.0171242,0.0291094,39.9895,39.9833,0.171216,0.171242,0.171242,4.2,6,4.2,6,10.2000
118,4.2,6,10.2000,0.0602243,0.0602336,0.0602336,0.003,0.00428571,0.00428571,0.168584,0.240834,0.409418,0.0042157,0.00602336,0.0102391,39.9895,39.9833,0.0602243,0.0602336,0.0602336,4.2,6,4.2,6,10.2000
120,12.6000,2.4,15.0000,0.121638,0.12152,0.121638,0.009,0.00171429,0.009,1.02064,0.194407,1.21505,0.0255439,0.0048608,0.0304047,39.9562,39.9949,0.121638,0.12152,0.121638,12.6000,2.4,12.6000,2.4,15.0000
122,5.4,17.4000,22.8000,0.184335,0.184575,0.184575,0.00385714,0.0124286,0.0124286,0.663363,2.1375,2.80087,0.0165901,0.0535266,0.0701167,39.9854,39.9335,0.184335,0.184575,0.184575,5.4,17.4000,5.4,17.4000,22.8000
124,5.4,17.4000,22.8000,0.417552,0.418096,0.418096,0.00385714,0.0124286,0.0124286,1.50264,4.84185,6.34449,0.0375797,0.121248,0.158828,39.9854,39.9335,0.417552,0.418096,0.418096,5.4,17.4000,5.4,17.4000,22.8000
126,5.4,17.4000,22.8000,0.27346,0.273815,0.273815,0.00385714,0.0124286,0.0124286,0.984096,3.17098,4.15507,0.0246114,0.0794065,0.104018,39.9854,39.9335,0.27346,0.273815,0.273815,5.4,17.4000,5.4,17.4000,22.8000
128,304.2000,365.4000,669.6000,0.275555,0.280323,0.280323,0.217286,0.261,0.261,52.2889,62.8086,115.0975,1.39706,1.70717,3.10423,37.4278,36.7912,0.275555,0.280323,0.280323,304.2000,365.4000,304.2000,365.4000,669.6000
130,4.8,13.2000,18.0000,0.119112,0.119213,0.119213,0.00342857,0.00942857,0.00942857,0.381038,1.04786,1.42889,0.00952894,0.0262269,0.0357558,39.9875,39.9535,0.119112,0.119213,0.119213,4.8,13.2000,4.8,13.2000,18.0000
132,13.2000,4.8,18.0000,0.117873,0.117773,0.117873,0.00942857,0.00342857,0.00942857,1.03608,0.376757,1.41284,0.0259322,0.00942186,0.035354,39.9535,39.9875,0.117873,0.117773,0.117873,13.2000,4.8,13.2000,4.8,18.0000
134,4.8,13.2000,18.0000,0.0768465,0.0769119,0.0769119,0.00342857,0.00942857,0.00942857,0.245832,0.676038,0.92187,0.00614772,0.0169206,0.0230683,39.9875,39.9535,0.0768465,0.0769119,0.0769119,4.8,13.2000,4.8,13.2000,18.0000
136,4.8,13.2000,18.0000,0.119517,0.119619,0.119619,0.00342857,0.00942857,0.00942857,0.382334,1.05142,1.43375,0.00956135,0.0263161,0.0358774,39.9875,39.9535,0.119517,0.119619,0.119619,4.8,13.2000,4.8,13.2000,18.0000
138,13.2000,4.8,18.0000,0.0417665,0.041731,0.0417665,0.00942857,0.00342857,0.00942857,0.367118,0.133498,0.500616,0.00918864,0.00333848,0.0125271,39.9535,39.9875,0.0417665,0.041731,0.0417665,13.2000,4.8,13.2000,4.8,18.0000
140,4.8,13.2000,18.0000,0.269444,0.269673,0.269673,0.00342857,0.00942857,0.00942857,0.86195,2.37036,3.23231,0.0215555,0.059328,0.0808835,39.9875,39.9535,0.269444,0.269673,0.269673,4.8,13.2000,4.8,13.2000,18.0000
142,13.2000,4.8,18.0000,0.116094,0.115995,0.116094,0.00942857,0.00342857,0.00942857,1.02044,0.371069,1.39151,0.0255407,0.00927962,0.0348203,39.9535,39.9875,0.116094,0.115995,0.116094,13.2000,4.8,13.2000,4.8,18.0000
144,4.8,13.2000,18.0000,0.0696833,0.0697425,0.0697425,0.00342857,0.00942857,0.00942857,0.222917,0.613021,0.835938,0.00557466,0.0153434,0.020918,39.9875,39.9535,0.0696833,0.0697425,0.0697425,4.8,13.2000,4.8,13.2000,18.0000
146,4.8,13.2000,18.0000,0.152322,0.152451,0.152451,0.00342857,0.00942857,0.00942857,0.487277,1.34001,1.82729,0.0121857,0.0335393,0.045725,39.9875,39.9535,0.152322,0.152451,0.152451,4.8,13.2000,4.8,13.2000,18.0000
148,6,4.8,10.8000,0.0224209,0.0224185,0.0224209,0.00428571,0.00342857,0.00428571,0.089646,0.0717168,0.161363,0.00224209,0.00179348,0.00403557,39.9833,39.9875,0.0224209,0.0224185,0.0224209,6,4.8,6,4.8,10.8000
150,4.8,,4.8,0.114895,,0.114895,0.00342857,,0.00342857,0.36755,,0.36755,0.00919163,,0.00919163,39.9875,,0.114895,,0.114895,4.8,,4.8,,4.8
151,112.1720,,112.1720,0.135317,,0.135317,0.0801229,,0.0801229,9.93261,,9.93261,0.25298,,0.25298,39.2624,,0.135317,,0.135317,112.1720,,112.1720,,112.1720
152,13.3090,,13.3090,0.115056,,0.115056,0.00950645,,0.00950645,1.01966,,1.01966,0.0255214,,0.0255214,39.9530,,0.115056,,0.115056,13.3090,,13.3090,,13.3090
153,13.3090,,13.3090,0.165356,,0.165356,0.00950645,,0.00950645,1.46543,,1.46543,0.0366789,,0.0366789,39.9530,,0.165356,,0.165356,13.3090,,13.3090,,13.3090
154,13.3090,,13.3090,0.123733,,0.123733,0.00950645,,0.00950645,1.09656,,1.09656,0.0274462,,0.0274462,39.9530,,0.123733,,0.123733,13.3090,,13.3090,,13.3090
155,13.3090,,13.3090,0.11845,,0.11845,0.00950645,,0.00950645,1.04974,,1.04974,0.0262743,,0.0262743,39.9530,,0.11845,,0.11845,13.3090,,13.3090,,13.3090
156,84.6000,319.2641,403.8641,0.0304362,0.0322437,0.0322437,0.0604286,0.228046,0.228046,1.69454,6.39486,8.0894,0.042915,0.171571,0.214486,39.4859,37.2724,0.0304362,0.0322437,0.0322437,84.6000,319.2641,84.6000,319.2641,403.8641
158,45.0000,,45.0000,0.355086,,0.355086,0.01125,,0.01125,15.9555,,15.9555,0.266314,,0.266314,59.9123,,0.355086,,0.355086,45.0000,,45.0000,,45.0000
159,321.6641,,321.6641,0.109921,,0.109921,0.22976,,0.22976,21.9497,,21.9497,0.589293,,0.589293,37.2475,,0.109921,,0.109921,321.6641,,321.6641,,321.6641
160,0.0000,,0.0000,0.029412,,0.029412,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.029412,,0.029412,0.0000,,0.0000,,0.0000
161,0.0000,,0.0000,0.025278,,0.025278,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.025278,,0.025278,0.0000,,0.0000,,0.0000
162,321.6641,,321.6641,0.0622028,,0.0622028,0.22976,,0.22976,12.4211,,12.4211,0.333473,,0.333473,37.2475,,0.0622028,,0.0622028,321.6641,,321.6641,,321.6641
163,321.6641,,321.6641,0.0846628,,0.0846628,0.22976,,0.22976,16.9060,,16.9060,0.453883,,0.453883,37.2475,,0.0846628,,0.0846628,321.6641,,321.6641,,321.6641
164,34.8000,91.5714,126.3714,0.185858,0.18777,0.18777,0.0248571,0.0654082,0.0654082,4.29429,11.2998,15.5941,0.107798,0.286572,0.39437,39.8366,39.4310,0.185858,0.18777,0.18777,34.8000,91.5714,34.8000,91.5714,126.3714
166,65.4000,6.6,72.0000,0.563403,0.558466,0.563403,0.0467143,0.00471429,0.0467143,24.3376,2.45609,26.7937,0.614109,0.0614313,0.675541,39.6308,39.9811,0.563403,0.558466,0.563403,65.4000,6.6,65.4000,6.6,72.0000
168,195.0000,113.4000,308.4000,0.383548,0.376348,0.383548,0.139286,0.081,0.139286,48.0104,27.9199,75.9302,1.24653,0.711297,1.95783,38.5152,39.2521,0.383548,0.376348,0.383548,195.0000,113.4000,195.0000,113.4000,308.4000
170,73.2000,0.0000,73.2000,0.11951,0.118235,0.11951,0.0522857,0.0000,0.0522857,5.76984,0.0000,5.76984,0.145802,0.0000,0.145802,39.5732,40.0000,0.11951,0.118235,0.11951,73.2000,0.0000,73.2000,0.0000,73.2000
172,0.0000,,0.0000,0.135156,,0.135156,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.135156,,0.135156,0.0000,,0.0000,,0.0000
173,7.8,16.5328,24.3328,0.121417,0.121535,0.121535,0.00557143,0.0118091,0.0118091,0.630997,1.33745,1.96845,0.0157842,0.0334884,0.0492726,39.9765,39.9377,0.121417,0.121535,0.121535,7.8,16.5328,7.8,16.5328,24.3328
175,16.5328,7.8,24.3328,0.057849,0.0577929,0.057849,0.0118091,0.00557143,0.0118091,0.63661,0.300347,0.936957,0.0159401,0.00751308,0.0234531,39.9377,39.9765,0.057849,0.0577929,0.057849,16.5328,7.8,16.5328,7.8,24.3328
177,7.8,16.5328,24.3328,0.118759,0.118874,0.118874,0.00557143,0.0118091,0.0118091,0.617183,1.30817,1.92535,0.0154386,0.0327553,0.0481939,39.9765,39.9377,0.118759,0.118874,0.118874,7.8,16.5328,7.8,16.5328,24.3328
179,7.8,16.5328,24.3328,0.0909684,0.0910567,0.0910567,0.00557143,0.0118091,0.0118091,0.472758,1.00205,1.47481,0.0118259,0.0250903,0.0369162,39.9765,39.9377,0.0909684,0.0910567,0.0910567,7.8,16.5328,7.8,16.5328,24.3328
181,16.5328,7.8,24.3328,0.0835496,0.0834685,0.0835496,0.0118091,0.00557143,0.0118091,0.919436,0.433781,1.35322,0.0230217,0.0108509,0.0338726,39.9377,39.9765,0.0835496,0.0834685,0.0835496,16.5328,7.8,16.5328,7.8,24.3328
183,7.8,16.5328,24.3328,0.0752782,0.0753513,0.0753513,0.00557143,0.0118091,0.0118091,0.391217,0.829217,1.22043,0.00978616,0.0207627,0.0305489,39.9765,39.9377,0.0752782,0.0753513,0.0753513,7.8,16.5328,7.8,16.5328,24.3328
185,0.0000,0.0000,0.0000,0.506423,0.506423,0.506423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.506423,0.506423,0.506423,0.0000,0.0000,0.0000,0.0000,0.0000
187,0.0000,0.0000,0.0000,0.603204,0.603204,0.603204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.603204,0.603204,0.603204,0.0000,0.0000,0.0000,0.0000,0.0000
189,180.6000,2258.7989,2439.3989,0.15327,0.286016,0.286016,0.129,1.61343,1.61343,17.8315,223.0225,240.8540,0.461343,10.7675,11.2289,38.6513,20.7125,0.15327,0.286016,0.286016,180.6000,2258.7989,180.6000,2258.7989,2439.3989
191,2258.7989,,2258.7989,0.272737,,0.272737,1.61343,,1.61343,212.6682,,212.6682,10.2676,,10.2676,20.7125,,0.272737,,0.272737,2258.7989,,2258.7989,,2258.7989
192,180.6000,0.0000,180.6000,0.634932,0.613524,0.634932,0.129,0.0000,0.129,73.8683,0.0000,73.8683,1.91114,0.0000,1.91114,38.6513,40.0000,0.634932,0.613524,0.634932,180.6000,0.0000,180.6000,0.0000,180.6000
194,0.0000,180.6000,180.6000,0.318579,0.329695,0.329695,0.0000,0.129,0.129,0.0000,38.3569,38.3569,0.0000,0.992382,0.992382,40.0000,38.6513,0.318579,0.329695,0.329695,0.0000,180.6000,0.0000,180.6000,180.6000
196,0.0000,14.7328,14.7328,0.132832,0.133011,0.133011,0.0000,0.0105234,0.0105234,0.0000,1.30466,1.30466,0.0000,0.0326602,0.0326602,40.0000,39.9464,0.132832,0.133011,0.133011,0.0000,14.7328,0.0000,14.7328,14.7328
