ID1,AB_Flow,BA_Flow,Tot_Flow,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF
25,997.1529,2201.3844,3198.5373,0.0738959,0.0825226,0.0825226,0.249288,0.550346,0.550346,71.465,157.771,229.236,1.22809,3.02773,4.25582,58.1918,52.1086,0.0738959,0.0825226,0.0825226
27,2201.3844,997.1529,3198.5373,0.260775,0.233514,0.260775,0.550346,0.249288,0.550346,498.5629,225.8322,724.3951,9.56776,3.88082,13.4486,52.1086,58.1918,0.260775,0.233514,0.260775
29,0.0,87.0,87.0,0.078096,0.0783013,0.0783013,0.0,0.0725,0.0725,0.0,3.39718,3.39718,0.0,0.113537,0.113537,30.0,29.9214,0.078096,0.0783013,0.0783013
31,87.0,0.0,87.0,0.267447,0.266746,0.267447,0.0725,0.0,0.0725,11.6035,0.0,11.6035,0.387798,0.0,0.387798,29.9214,30.0,0.267447,0.266746,0.267447
33,0.0,0.0,0.0,0.252784,0.252784,0.252784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.252784,0.252784,0.252784
35,0.0,0.0,0.0,0.059408,0.059408,0.059408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.059408,0.059408,0.059408
37,0.0,0.0,0.0,0.20856,0.20856,0.20856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.20856,0.20856,0.20856
39,849.0472,0.0,849.0472,0.083836,0.0,0.083836,0.212262,0.0,0.212262,69.6125,0.0,69.6125,1.18635,0.0,1.18635,58.6781,0.0,0.083836,0.0,0.083836
40,0.0,0.0,0.0,0.134394,0.134394,0.134394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.134394,0.134394,0.134394
42,0.0,0.0,0.0,0.161018,0.161018,0.161018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.161018,0.161018,0.161018
44,75.6,0.36862,75.9686,0.0542494,0.054142,0.0542494,0.063,0.000307183,0.063,2.04657,0.00997891,2.05655,0.0683543,0.00033263,0.0686869,29.9406,30.0,0.0542494,0.054142,0.0542494
46,0.36862,75.6,75.9686,0.166468,0.166798,0.166798,0.000307183,0.063,0.063,0.0306817,6.29249,6.32317,0.00102272,0.210166,0.211189,30.0,29.9406,0.166468,0.166798,0.166798
48,3.09215,3.0,6.09215,0.00503602,0.00503602,0.00503602,0.0025768,0.0025,0.0025768,0.00778605,0.007554,0.01534,0.000259536,0.000251801,0.000511337,29.9999,29.9999,0.00503602,0.00503602,0.00503602
50,3.0,3.09215,6.09215,0.218713,0.218713,0.218713,0.0025,0.0025768,0.0025768,0.328068,0.338146,0.666214,0.0109356,0.0112716,0.0222072,29.9999,29.9999,0.218713,0.218713,0.218713
52,51.6,1112.4,1164.0,0.950152,0.986812,0.986812,0.0129,0.2781,0.2781,49.0238,1056.8612,1105.885,0.817131,18.2955,19.1126,59.995,57.7662,0.950152,0.986812,0.986812
54,1112.4,51.6,1164.0,0.170204,0.163881,0.170204,0.2781,0.0129,0.2781,182.2856,8.45554,190.7412,3.15558,0.140937,3.29651,57.7662,59.995,0.170204,0.163881,0.170204
56,0.0,0.0,0.0,0.159186,0.159186,0.159186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.159186,0.159186,0.159186
58,564.6,256.2,820.8,0.354391,0.326346,0.354391,0.4705,0.2135,0.4705,90.0746,40.8734,130.948,3.33482,1.3935,4.72831,27.0104,29.3315,0.354391,0.326346,0.354391
60,0.0,0.0,0.0,0.121568,0.121568,0.121568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.121568,0.121568,0.121568
62,0.0,0.0,0.0,0.047588,0.047588,0.047588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.047588,0.047588,0.047588
64,0.0,0.0,0.0,0.530656,0.530656,0.530656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.530656,0.530656,0.530656
66,0.0,0.0,0.0,0.921458,0.921458,0.921458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.921458,0.921458,0.921458
68,0.0,0.0,0.0,0.255014,0.255014,0.255014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.255014,0.255014,0.255014
70,639.6,338.4,978.0,0.101289,0.100368,0.101289,0.1599,0.0846,0.1599,63.9664,33.8434,97.8098,1.07974,0.566075,1.64581,59.2426,59.786,0.101289,0.100368,0.101289
72,338.4,593.4325,931.8325,0.0619449,0.0624033,0.0624033,0.0846,0.148358,0.148358,20.8874,36.629,57.5164,0.349369,0.617202,0.966571,59.7861,59.3469,0.0619449,0.0624033,0.0624033
74,0.0,0.0,0.0,0.049338,0.049338,0.049338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.049338,0.049338,0.049338
76,0.0,0.0,0.0,0.108904,0.108904,0.108904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.108904,0.108904,0.108904
78,4.8,7.2,12.0,0.25077,0.250773,0.250773,0.004,0.006,0.006,0.601843,0.902765,1.50461,0.0200616,0.0300927,0.0501543,29.9998,29.9995,0.25077,0.250773,0.250773
80,7.2,4.8,12.0,0.132202,0.132201,0.132202,0.006,0.004,0.006,0.47592,0.31728,0.7932,0.0158643,0.0105761,0.0264404,29.9995,29.9998,0.132202,0.132201,0.132202
82,473.1153,61.8,534.9153,0.0689246,0.0640388,0.0689246,0.394263,0.0515,0.394263,15.1288,1.97618,17.105,0.543488,0.06596,0.609448,27.8365,29.9603,0.0689246,0.0640388,0.0689246
84,220.2,53.1758,273.3758,0.156212,0.153777,0.156212,0.1835,0.0443132,0.1835,16.9142,4.08459,20.9988,0.5733,0.136287,0.709586,29.5033,29.9706,0.156212,0.153777,0.156212
86,53.1758,220.2,273.3758,0.116909,0.11876,0.11876,0.0443132,0.1835,0.1835,3.10531,12.859,15.9643,0.103612,0.435851,0.539462,29.9706,29.5033,0.116909,0.11876,0.11876
88,61.8,473.1153,534.9153,0.0910706,0.0980188,0.0980188,0.0515,0.394263,0.394263,2.81035,21.5149,24.3253,0.0938027,0.772903,0.866706,29.9603,27.8365,0.0910706,0.0980188,0.0980188
90,10.8,59.3059,70.1059,0.198154,0.198388,0.198388,0.009,0.0494215,0.0494215,1.06999,5.87561,6.9456,0.0356677,0.196093,0.231761,29.9988,29.9634,0.198154,0.198388,0.198388
92,58.569,62.4,120.969,0.209713,0.209747,0.209747,0.0488075,0.052,0.052,6.13405,6.53528,12.6693,0.204712,0.218137,0.422849,29.9643,29.9595,0.209713,0.209747,0.209747
94,52.7059,0.368991,53.0749,0.396476,0.396094,0.396476,0.0439215,0.000307493,0.0439215,10.4382,0.0730776,10.5113,0.348277,0.00243592,0.350713,29.9711,30.0,0.396476,0.396094,0.396476
96,0.18431,48.6578,48.8421,0.403618,0.40395,0.40395,0.000153592,0.0405482,0.0405482,0.0371954,9.81959,9.85678,0.00123985,0.327589,0.328829,30.0,29.9754,0.403618,0.40395,0.40395
98,48.6578,0.18431,48.8421,0.458987,0.45861,0.458987,0.0405482,0.000153592,0.0405482,11.1575,0.0422632,11.1997,0.372222,0.00140877,0.373631,29.9754,30.0,0.458987,0.45861,0.458987
100,0.0,0.0,0.0,0.185084,0.185084,0.185084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.185084,0.185084,0.185084
102,0.6,5.4,6.0,0.115178,0.115179,0.115179,0.0005,0.0045,0.0045,0.0345534,0.310981,0.345534,0.00115178,0.0103661,0.0115179,30.0,29.9997,0.115178,0.115179,0.115179
104,250.2,402.003,652.203,0.013523,0.0202867,0.0202867,0.0379091,0.0406064,0.0406064,5.07155,8.1486,13.2202,0.0563911,0.135922,0.192313,89.9354,59.9506,0.013523,0.0202867,0.0202867
106,553.535,267.0,820.535,0.0956305,0.142995,0.142995,0.0838689,0.0269697,0.0838689,79.1239,38.1658,117.2897,0.882247,0.636328,1.51857,89.6846,59.9782,0.0956305,0.142995,0.142995
108,51.6,1112.4,1164.0,0.435498,0.452301,0.452301,0.0129,0.2781,0.2781,22.4698,484.4079,506.8778,0.374528,8.38566,8.76019,59.995,57.7662,0.435498,0.452301,0.452301
110,0.0,0.0,0.0,0.187606,0.187606,0.187606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.187606,0.187606,0.187606
112,0.0,0.0,0.0,0.144946,0.144946,0.144946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.144946,0.144946,0.144946
114,57.4611,292.2,349.6611,0.106648,0.109684,0.109684,0.0478843,0.2435,0.2435,3.06055,15.5634,18.624,0.102135,0.534162,0.636297,29.9656,29.1362,0.106648,0.109684,0.109684
116,292.2,57.4611,349.6611,0.190489,0.185216,0.190489,0.2435,0.0478843,0.2435,27.0291,5.31527,32.3444,0.92768,0.177379,1.10506,29.1362,29.9656,0.190489,0.185216,0.190489
118,57.4611,301.8,359.2611,0.27611,0.284516,0.284516,0.0478843,0.2515,0.2515,7.92372,41.6173,49.541,0.264427,1.43112,1.69554,29.9656,29.0803,0.27611,0.284516,0.284516
120,0.0,0.0,0.0,0.405562,0.405562,0.405562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.405562,0.405562,0.405562
122,0.0,0.0,0.0,0.175606,0.175606,0.175606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.175606,0.175606,0.175606
124,0.0,0.0,0.0,0.063224,0.063224,0.063224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.063224,0.063224,0.063224
126,0.0,0.0,0.0,0.130174,0.130174,0.130174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.130174,0.130174,0.130174
128,0.0,0.0,0.0,0.039444,0.039444,0.039444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.039444,0.039444,0.039444
130,80.4,6.6,87.0,0.140689,0.140376,0.140689,0.067,0.0055,0.067,5.64303,0.463234,6.10627,0.188523,0.0154414,0.203965,29.9328,29.9995,0.140689,0.140376,0.140689
132,6.6,80.4,87.0,0.142358,0.142676,0.142676,0.0055,0.067,0.067,0.469775,5.72271,6.19249,0.0156594,0.191185,0.206845,29.9995,29.9328,0.142358,0.142676,0.142676
134,26.4,455.8573,482.2573,0.175602,0.188228,0.188228,0.022,0.379881,0.379881,2.31739,40.0152,42.3325,0.0772651,1.43008,1.50735,29.9927,27.981,0.175602,0.188228,0.188228
136,455.8573,26.4,482.2573,0.203317,0.18968,0.203317,0.379881,0.022,0.379881,43.223,2.50317,45.7262,1.54473,0.0834592,1.62818,27.981,29.9927,0.203317,0.18968,0.203317
138,3.0,0.0,3.0,0.055936,0.055936,0.055936,0.00075,0.0,0.00075,0.167808,0.0,0.167808,0.0027968,0.0,0.0027968,60.0,60.0,0.055936,0.055936,0.055936
140,709.2,121.8,831.0,0.0719291,0.0708488,0.0719291,0.1773,0.03045,0.1773,50.2227,8.62539,58.8481,0.850201,0.143823,0.994025,59.0715,59.9722,0.0719291,0.0708488,0.0719291
142,121.8,709.2,831.0,0.0837898,0.0850674,0.0850674,0.03045,0.1773,0.1773,10.2009,59.3962,69.5971,0.170093,1.0055,1.17559,59.9722,59.0715,0.0837898,0.0850674,0.0850674
144,190.9002,1537.7566,1728.6569,0.163831,0.175738,0.175738,0.0477251,0.384439,0.384439,31.2399,251.6462,282.8861,0.521257,4.50403,5.02529,59.9317,55.8713,0.163831,0.175738,0.175738
146,1537.7566,190.9002,1728.6569,0.0921833,0.0859378,0.0921833,0.384439,0.0477251,0.384439,132.001,16.3869,148.3879,2.36259,0.273426,2.63602,55.8713,59.9317,0.0921833,0.0859378,0.0921833
148,0.0,0.0,0.0,0.06276,0.06276,0.06276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.06276,0.06276,0.06276
150,146.3078,340.8,487.1078,0.206189,0.212922,0.212922,0.121923,0.284,0.284,14.9723,34.8754,49.8477,0.502785,1.2094,1.71218,29.7787,28.8371,0.206189,0.212922,0.212922
152,7.2,0.6,7.8,0.135954,0.135952,0.135954,0.006,0.0005,0.006,0.489427,0.0407856,0.530213,0.0163145,0.00135952,0.0176741,29.9995,30.0,0.135954,0.135952,0.135954
154,0.6,7.2,7.8,0.367838,0.367845,0.367845,0.0005,0.006,0.006,0.110351,1.32422,1.43457,0.00367838,0.0441414,0.0478197,30.0,29.9995,0.367838,0.367845,0.367845
156,0.0,0.0,0.0,0.038788,0.038788,0.038788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.038788,0.038788,0.038788
158,30.6,319.2,349.8,0.0457853,0.0459298,0.0459298,0.00765,0.0798,0.0798,1.40099,14.6143,16.0152,0.0233505,0.244346,0.267697,59.9982,59.8096,0.0457853,0.0459298,0.0459298
160,319.2,30.6,349.8,0.412556,0.411259,0.412556,0.0798,0.00765,0.0798,131.27,12.5842,143.8542,2.1948,0.209742,2.40454,59.8096,59.9982,0.412556,0.411259,0.412556
162,22.8,13.8,36.6,0.341426,0.341387,0.341426,0.019,0.0115,0.019,3.89155,2.35541,6.24696,0.129742,0.0785189,0.208261,29.9946,29.998,0.341426,0.341387,0.341426
164,13.8,22.8,36.6,0.130465,0.13048,0.13048,0.0115,0.019,0.019,0.900146,1.4872,2.38734,0.0300069,0.0495822,0.0795891,29.998,29.9946,0.130465,0.13048,0.13048
166,3.0,6.0,9.0,0.190459,0.19046,0.19046,0.0025,0.005,0.005,0.285687,0.571374,0.857061,0.00952293,0.019046,0.028569,29.9999,29.9996,0.190459,0.19046,0.19046
168,6.0,3.0,9.0,0.225013,0.225011,0.225013,0.005,0.0025,0.005,0.67503,0.337515,1.01254,0.0225013,0.0112505,0.0337518,29.9996,29.9999,0.225013,0.225011,0.225013
170,12.0,5.4,17.4,0.24797,0.247961,0.24797,0.01,0.0045,0.01,1.48775,0.669487,2.15723,0.0495941,0.0223164,0.0719105,29.9985,29.9997,0.24797,0.247961,0.24797
172,5.4,3.6,9.0,0.209992,0.209991,0.209992,0.0045,0.003,0.0045,0.566973,0.377982,0.944955,0.0188993,0.0125995,0.0314987,29.9997,29.9999,0.209992,0.209991,0.209992
174,117.0,679.8,796.8,0.520424,0.601075,0.601075,0.0975,0.5665,0.5665,30.3008,176.0553,206.3561,1.01483,6.81018,7.825,29.8581,25.8518,0.520424,0.601075,0.601075
176,679.8,117.0,796.8,1.02283,0.885589,1.02283,0.5665,0.0975,0.5665,299.5879,51.5619,351.1498,11.5887,1.7269,13.3156,25.8518,29.8581,1.02283,0.885589,1.02283
178,120.0,367.4725,487.4725,0.330476,0.34425,0.34425,0.1,0.306227,0.306227,19.7299,60.4184,80.1483,0.660952,2.10837,2.76933,29.8507,28.6564,0.330476,0.34425,0.34425
180,92.4,4.2,96.6,0.170638,0.170135,0.170638,0.077,0.0035,0.077,7.86019,0.357281,8.21747,0.262783,0.0119095,0.274693,29.9113,29.9998,0.170638,0.170135,0.170638
182,91.8,81.0,172.8,0.479804,0.479494,0.479804,0.0765,0.0675,0.0765,21.9587,19.3754,41.3341,0.7341,0.647317,1.38142,29.9125,29.9318,0.479804,0.479494,0.479804
184,356.0725,207.6,563.6725,0.36843,0.358175,0.36843,0.296727,0.173,0.296727,62.8279,36.6304,99.4583,2.18646,1.23929,3.42575,28.735,29.5577,0.36843,0.358175,0.36843
186,92.4,4.2,96.6,0.149807,0.149365,0.149807,0.077,0.0035,0.077,6.90062,0.313664,7.21428,0.230702,0.0104555,0.241158,29.9113,29.9998,0.149807,0.149365,0.149807
188,1256.0252,413.0824,1669.1076,0.0938326,0.0899008,0.0938326,0.314006,0.103271,0.314006,112.3188,36.9395,149.2583,1.96427,0.618941,2.58321,57.181,59.6818,0.0938326,0.0899008,0.0938326
190,413.0824,1256.0252,1669.1076,0.0623779,0.0651059,0.0651059,0.103271,0.314006,0.314006,25.6305,77.9326,103.5631,0.429453,1.36291,1.79236,59.6818,57.181,0.0623779,0.0651059,0.0651059
192,7.8,1162.9367,1170.7367,0.025401,0.0264745,0.0264745,0.00195,0.290734,0.290734,0.198128,29.5398,29.7379,0.00330214,0.513137,0.516439,59.9999,57.567,0.025401,0.0264745,0.0264745
194,1162.9367,7.8,1170.7367,0.0388514,0.0372761,0.0388514,0.290734,0.00195,0.290734,43.3496,0.290753,43.6404,0.753029,0.00484589,0.757875,57.567,59.9999,0.0388514,0.0372761,0.0388514
196,1162.9367,7.8,1170.7367,0.167273,0.16049,0.167273,0.290734,0.00195,0.290734,186.6397,1.25182,187.8915,3.24213,0.0208637,3.26299,57.567,59.9999,0.167273,0.16049,0.167273
198,0.0,0.0,0.0,0.160496,0.160496,0.160496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.160496,0.160496,0.160496
200,0.0,59.4179,59.4179,0.168338,0.168357,0.168357,0.0,0.0148545,0.0148545,0.0,10.0023,10.0023,0.0,0.166723,0.166723,60.0,59.9934,0.168338,0.168357,0.168357
202,59.4179,0.0,59.4179,0.175865,0.17565,0.175865,0.0495149,0.0,0.0495149,5.21837,0.0,5.21837,0.174159,0.0,0.174159,29.9633,30.0,0.175865,0.17565,0.175865
204,0.0,3247.0856,3247.0856,0.084915,0.112893,0.112893,0.0,0.811771,0.811771,0.0,275.7263,275.7263,0.0,6.10957,6.10957,60.0,45.1302,0.084915,0.112893,0.112893
206,0.0,0.0,0.0,0.179114,0.0,0.179114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.179114,0.0,0.179114
207,3306.6736,0.0,3306.6736,0.0115976,0.008644,0.0115976,0.826668,0.0,0.826668,28.5829,0.0,28.5829,0.639156,0.0,0.639156,44.7197,60.0,0.0115976,0.008644,0.0115976
209,255.5821,0.0,255.5821,0.0893039,0.0,0.0893039,0.0638955,0.0,0.0638955,22.778,0.0,22.778,0.380408,0.0,0.380408,59.8778,0.0,0.0893039,0.0,0.0893039
210,0.0,1821.3903,1821.3903,0.106854,0.117932,0.117932,0.0,0.455348,0.455348,0.0,194.6228,194.6228,0.0,3.57999,3.57999,60.0,54.364,0.106854,0.117932,0.117932
212,0.0,1768.7258,1768.7258,0.077848,0.0854586,0.0854586,0.0,0.442181,0.442181,0.0,137.6918,137.6918,0.0,2.51921,2.51921,60.0,54.6566,0.077848,0.0854586,0.0854586
214,0.0,52.6645,52.6645,0.343594,0.343925,0.343925,0.0,0.0438871,0.0438871,0.0,9.0476,9.0476,0.0,0.301877,0.301877,30.0,29.9711,0.343594,0.343925,0.343925
216,0.0,0.0,0.0,0.18372,0.18372,0.18372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.18372,0.18372,0.18372
218,0.0,0.0,0.0,0.148496,0.0,0.148496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.148496,0.0,0.148496
219,1088.4819,0.0,1088.4819,0.195282,0.0,0.195282,0.27212,0.0,0.27212,204.972,0.0,204.972,3.54268,0.0,3.54268,57.8578,0.0,0.195282,0.0,0.195282
220,1125.2682,0.0,1125.2682,0.236389,0.0,0.236389,0.281317,0.0,0.281317,255.8759,0.0,255.8759,4.43335,0.0,4.43335,57.7162,0.0,0.236389,0.0,0.236389
221,1125.2682,0.0,1125.2682,0.107008,0.0,0.107008,0.281317,0.0,0.281317,115.8295,0.0,115.8295,2.00688,0.0,2.00688,57.7162,0.0,0.107008,0.0,0.107008
222,17.4451,13.2306,30.6757,0.0965122,0.0965079,0.0965122,0.0145376,0.0110255,0.0145376,0.841743,0.638389,1.48013,0.0280611,0.0212809,0.049342,29.9968,29.9982,0.0965122,0.0965079,0.0965122
224,7.06077,24.3686,31.4294,0.151995,0.152023,0.152023,0.00588398,0.0203072,0.0203072,0.536591,1.85192,2.38851,0.0178867,0.0617433,0.07963,29.9995,29.9938,0.151995,0.152023,0.152023
226,1125.2682,0.0,1125.2682,0.123183,0.0,0.123183,0.281317,0.0,0.281317,133.3375,0.0,133.3375,2.31023,0.0,2.31023,57.7162,0.0,0.123183,0.0,0.123183
227,1112.1749,0.0,1112.1749,0.0106732,0.0,0.0106732,0.278044,0.0,0.278044,11.4287,0.0,11.4287,0.197841,0.0,0.197841,57.7671,0.0,0.0106732,0.0,0.0106732
228,1112.1749,0.0,1112.1749,0.124063,0.0,0.124063,0.278044,0.0,0.278044,132.8448,0.0,132.8448,2.29966,0.0,2.29966,57.7671,0.0,0.124063,0.0,0.124063
229,1214.7749,0.0,1214.7749,0.110473,0.0,0.110473,0.303694,0.0,0.303694,128.2839,0.0,128.2839,2.23666,0.0,2.23666,57.3551,0.0,0.110473,0.0,0.110473
230,1214.7749,0.0,1214.7749,0.0531447,0.0,0.0531447,0.303694,0.0,0.303694,61.713,0.0,61.713,1.07598,0.0,1.07598,57.3551,0.0,0.0531447,0.0,0.0531447
231,0.0,18.4675,18.4675,0.152258,0.152276,0.152276,0.0,0.0153896,0.0153896,0.0,1.40591,1.40591,0.0,0.0468694,0.0468694,30.0,29.9964,0.152258,0.152276,0.152276
233,1196.3073,0.0,1196.3073,0.118928,0.0,0.118928,0.299077,0.0,0.299077,136.184,0.0,136.184,2.37124,0.0,2.37124,57.4315,0.0,0.118928,0.0,0.118928
234,1196.3073,0.0,1196.3073,0.157154,0.0,0.157154,0.299077,0.0,0.299077,179.9557,0.0,179.9557,3.1334,0.0,3.1334,57.4315,0.0,0.157154,0.0,0.157154
235,1168.7073,0.0,1168.7073,0.128715,0.0,0.128715,0.292177,0.0,0.292177,144.2722,0.0,144.2722,2.50717,0.0,2.50717,57.5438,0.0,0.128715,0.0,0.128715
236,1168.7073,0.0,1168.7073,0.0164254,0.0,0.0164254,0.292177,0.0,0.292177,18.4106,0.0,18.4106,0.319941,0.0,0.319941,57.5438,0.0,0.0164254,0.0,0.0164254
237,98.3529,14.4,112.7529,0.0978897,0.097569,0.0978897,0.0819608,0.012,0.0819608,4.79775,0.702446,5.5002,0.160462,0.0234166,0.183879,29.8996,29.9978,0.0978897,0.097569,0.0978897
239,1168.7073,0.0,1168.7073,0.135566,0.0,0.135566,0.292177,0.0,0.292177,151.9507,0.0,151.9507,2.64061,0.0,2.64061,57.5438,0.0,0.135566,0.0,0.135566
240,388.6877,1263.5995,1652.2872,0.0183331,0.0191575,0.0191575,0.0971719,0.3159,0.3159,7.09238,23.0569,30.1493,0.118764,0.403456,0.52222,59.7181,57.1485,0.0183331,0.0191575,0.0191575
242,388.6877,0.0,388.6877,0.421231,0.0,0.421231,0.0971719,0.0,0.0971719,162.9581,0.0,162.9581,2.72879,0.0,2.72879,59.7181,0.0,0.421231,0.0,0.421231
243,6.6,1344.0,1350.6,0.215543,0.350727,0.350727,0.0055,1.12,1.12,0.711282,144.8429,145.5542,0.0237098,7.85628,7.87999,29.9995,18.4366,0.215543,0.350727,0.350727
245,768.7116,0.0,768.7116,0.0598828,0.0,0.0598828,0.192178,0.0,0.192178,45.1979,0.0,45.1979,0.76721,0.0,0.76721,58.9121,0.0,0.0598828,0.0,0.0598828
246,741.7116,0.0,741.7116,0.0903338,0.0,0.0903338,0.185428,0.0,0.185428,65.8692,0.0,65.8692,1.11669,0.0,1.11669,58.9859,0.0,0.0903338,0.0,0.0903338
247,880.6606,0.0,880.6606,0.0382245,0.0,0.0382245,0.220165,0.0,0.220165,32.8663,0.0,32.8663,0.561047,0.0,0.561047,58.5802,0.0,0.0382245,0.0,0.0382245
248,849.0472,0.0,849.0472,0.104505,0.0,0.104505,0.212262,0.0,0.212262,86.7752,0.0,86.7752,1.47883,0.0,1.47883,58.6781,0.0,0.104505,0.0,0.104505
249,243.1653,0.0,243.1653,0.100839,0.0,0.100839,0.202638,0.0,0.202638,12.0136,0.0,12.0136,0.408675,0.0,0.408675,29.3965,0.0,0.100839,0.0,0.100839
250,849.0472,0.0,849.0472,0.0377527,0.0,0.0377527,0.212262,0.0,0.212262,31.3477,0.0,31.3477,0.534231,0.0,0.534231,58.6781,0.0,0.0377527,0.0,0.0377527
251,0.0,0.0,0.0,0.214228,0.0,0.214228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.214228,0.0,0.214228
252,1247.0126,0.0,1247.0126,0.0499435,0.0,0.0499435,0.311753,0.0,0.311753,59.394,0.0,59.394,1.038,0.0,1.038,57.2194,0.0,0.0499435,0.0,0.0499435
253,1247.0126,0.0,1247.0126,0.107025,0.0,0.107025,0.311753,0.0,0.311753,127.2763,0.0,127.2763,2.22436,0.0,2.22436,57.2194,0.0,0.107025,0.0,0.107025
