ID1,AB_Flow_PCE,BA_Flow_PCE,Tot_Flow_PCE,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF,AB_Flow_OD_Number,BA_Flow_OD_Number,AB_Flow,BA_Flow,Tot_Flow
38,581.2577,99.0,680.2577,0.0170176,0.0164624,0.0170176,0.447121,0.0761538,0.447121,6.37,1.08494,7.45494,0.16486,0.027163,0.192023,38.6389,39.9419,0.0170176,0.0164624,0.0170176,581.2577,99.0,581.2577,99.0,680.2577
40,86.9004,84.3581,171.2586,0.120842,0.120835,0.120842,0.0668465,0.0648909,0.0668465,6.99279,6.78821,13.781,0.175021,0.169891,0.344912,39.954,39.9564,0.120842,0.120835,0.120842,86.9004,84.3581,86.9004,84.3581,171.2586
42,90.6,575.4,666.0,0.396239,0.409437,0.409437,0.0696923,0.442615,0.442615,23.9032,151.8089,175.7121,0.598321,3.9265,4.52482,39.9504,38.6627,0.396239,0.409437,0.409437,90.6,575.4,90.6,575.4,666.0
44,0.0,0.0,0.0,0.040479,0.040479,0.040479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.040479,0.040479,0.040479,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.129717,0.129717,0.129717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.129717,0.129717,0.129717,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.181236,0.181236,0.181236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.181236,0.181236,0.181236,0.0,0.0,0.0,0.0,0.0
50,155.4,52.8,208.2,0.302208,0.301362,0.302208,0.119538,0.0406154,0.119538,31.2065,10.603,41.8095,0.78272,0.265199,1.04792,39.8693,39.9812,0.302208,0.301362,0.302208,155.4,52.8,155.4,52.8,208.2
52,204.6,54.3494,258.9494,0.152809,0.152067,0.152809,0.157385,0.0418072,0.157385,20.7317,5.50712,26.2388,0.52108,0.137746,0.658826,39.786,39.9802,0.152809,0.152067,0.152809,204.6,54.3494,204.6,54.3494,258.9494
54,66.1586,0.0,66.1586,0.238495,0.0,0.238495,0.0508912,0.0,0.0508912,10.5116,0.0,10.5116,0.262975,0.0,0.262975,39.9718,0.0,0.238495,0.0,0.238495,66.1586,0.0,66.1586,0.0,66.1586
55,51.0,364.6092,415.6092,0.149936,0.15215,0.15215,0.0392308,0.280469,0.280469,5.09556,36.4292,41.5248,0.127445,0.924587,1.05203,39.9824,39.4005,0.149936,0.15215,0.15215,51.0,364.6092,51.0,364.6092,415.6092
57,0.0,40.8,40.8,0.186577,0.186633,0.186633,0.0,0.0313846,0.0313846,0.0,5.07491,5.07491,0.0,0.12691,0.12691,40.0,39.9882,0.186577,0.186633,0.186633,0.0,40.8,0.0,40.8,40.8
59,0.0,0.0,0.0,0.296073,0.296073,0.296073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.296073,0.296073,0.296073,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.303216,0.303216,0.303216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.303216,0.303216,0.303216,0.0,0.0,0.0,0.0,0.0
63,479.0903,99.6,578.6903,0.159092,0.155459,0.159092,0.368531,0.0766154,0.368531,49.5796,10.3073,59.8869,1.27032,0.258062,1.52838,39.0292,39.9412,0.159092,0.155459,0.159092,479.0903,99.6,479.0903,99.6,578.6903
65,99.6,479.0903,578.6903,0.152615,0.156182,0.156182,0.0766154,0.368531,0.368531,10.1188,48.6727,58.7915,0.253341,1.24708,1.50043,39.9412,39.0292,0.152615,0.156182,0.156182,99.6,479.0903,99.6,479.0903,578.6903
67,48.6,67.2,115.8,0.150844,0.150892,0.150892,0.0373846,0.0516923,0.0516923,4.88537,6.75508,11.6404,0.122184,0.168999,0.291183,39.9838,39.971,0.150844,0.150892,0.150892,48.6,67.2,48.6,67.2,115.8
69,96.0,69.6,165.6,0.150162,0.150071,0.150162,0.0738462,0.0535385,0.0738462,9.59712,6.95791,16.555,0.240259,0.174082,0.414341,39.945,39.9691,0.150162,0.150071,0.150162,96.0,69.6,96.0,69.6,165.6
71,158.4,51.6,210.0,0.195394,0.194821,0.195394,0.121846,0.0396923,0.121846,20.5638,6.69882,27.2626,0.515839,0.167546,0.683385,39.8647,39.982,0.195394,0.194821,0.195394,158.4,51.6,158.4,51.6,210.0
73,51.6,158.4,210.0,0.201344,0.201936,0.201936,0.0396923,0.121846,0.121846,6.92312,21.2524,28.1755,0.173156,0.533112,0.706268,39.982,39.8647,0.201344,0.201936,0.201936,51.6,158.4,51.6,158.4,210.0
75,578.4,0.0,578.4,0.155936,0.0,0.155936,0.444923,0.0,0.444923,58.1003,0.0,58.1003,1.50322,0.0,1.50322,38.6505,0.0,0.155936,0.0,0.155936,578.4,0.0,578.4,0.0,578.4
76,0.0,49.8,49.8,0.188744,0.188823,0.188823,0.0,0.0383077,0.0383077,0.0,6.26628,6.26628,0.0,0.156723,0.156723,40.0,39.9831,0.188744,0.188823,0.188823,0.0,49.8,0.0,49.8,49.8
78,4.8,3.6,8.4,0.150292,0.150292,0.150292,0.00369231,0.00276923,0.00369231,0.480931,0.360698,0.84163,0.0120234,0.00901749,0.0210408,39.9998,39.9999,0.150292,0.150292,0.150292,4.8,3.6,4.8,3.6,8.4
80,313.8,267.6,581.4,0.154431,0.153989,0.154431,0.241385,0.205846,0.241385,31.9361,27.2342,59.1702,0.807674,0.686791,1.49446,39.5408,39.6543,0.154431,0.153989,0.154431,313.8,267.6,313.8,267.6,581.4
82,45.6,39.6,85.2,0.150014,0.150001,0.150014,0.0350769,0.0304615,0.0350769,4.55877,3.95893,8.5177,0.11401,0.099001,0.213011,39.9856,39.9888,0.150014,0.150001,0.150014,45.6,39.6,45.6,39.6,85.2
84,39.6,45.6,85.2,0.149415,0.149427,0.149427,0.0304615,0.0350769,0.0350769,3.94345,4.54094,8.48439,0.0986138,0.113564,0.212178,39.9888,39.9856,0.149415,0.149427,0.149427,39.6,45.6,39.6,45.6,85.2
86,361.6096,36.6,398.2096,0.201398,0.198471,0.201398,0.278161,0.0281538,0.278161,47.8344,4.84152,52.676,1.21379,0.121067,1.33486,39.4092,39.9903,0.201398,0.198471,0.201398,361.6096,36.6,361.6096,36.6,398.2096
88,36.6,361.6096,398.2096,0.180278,0.182936,0.182936,0.0281538,0.278161,0.278161,4.39771,43.4496,47.8473,0.109969,1.10252,1.21249,39.9903,39.4092,0.180278,0.182936,0.182936,36.6,361.6096,36.6,361.6096,398.2096
90,103.2,131.2092,234.4092,0.137775,0.137892,0.137892,0.0793846,0.10093,0.10093,9.46406,12.0327,21.4967,0.236973,0.301544,0.538517,39.9373,39.9035,0.137775,0.137892,0.137892,103.2,131.2092,103.2,131.2092,234.4092
92,122.2092,333.0,455.2092,0.152216,0.153856,0.153856,0.0940071,0.256154,0.256154,12.3751,33.7202,46.0954,0.310037,0.853901,1.16394,39.9151,39.4896,0.152216,0.153856,0.153856,122.2092,333.0,122.2092,333.0,455.2092
93,657.0,0.0,657.0,0.0834731,0.0,0.0834731,0.16425,0.0,0.16425,59.0689,0.0,59.0689,0.91403,0.0,0.91403,64.6247,0.0,0.0834731,0.0,0.0834731,657.0,0.0,657.0,0.0,657.0
94,584.296,0.0,584.296,0.194444,0.0,0.194444,0.449458,0.0,0.449458,73.141,0.0,73.141,1.89354,0.0,1.89354,38.6265,0.0,0.194444,0.0,0.194444,584.296,0.0,584.296,0.0,584.296
95,153.0,310.8,463.8,0.302685,0.305168,0.305168,0.117692,0.239077,0.239077,30.7758,62.5171,93.2929,0.771847,1.58077,2.35262,39.8729,39.5486,0.302685,0.305168,0.305168,153.0,310.8,153.0,310.8,463.8
97,304.2,149.4,453.6,0.30454,0.302151,0.30454,0.234,0.114923,0.234,61.0897,30.0027,91.0924,1.54402,0.752357,2.29637,39.5655,39.8782,0.30454,0.302151,0.30454,304.2,149.4,304.2,149.4,453.6
99,18.0,49.2,67.2,0.15091,0.150962,0.150962,0.0138462,0.0378462,0.0378462,1.8108,4.94952,6.76032,0.0452731,0.123789,0.169062,39.9973,39.9835,0.15091,0.150962,0.150962,18.0,49.2,18.0,49.2,67.2
101,49.2,18.0,67.2,0.147059,0.147008,0.147059,0.0378462,0.0138462,0.0378462,4.82155,1.76398,6.58553,0.120589,0.0441025,0.164691,39.9835,39.9973,0.147059,0.147008,0.147059,49.2,18.0,49.2,18.0,67.2
103,181.2996,99.0,280.2996,0.156318,0.155871,0.156318,0.139461,0.0761538,0.139461,18.8122,10.2725,29.0847,0.472339,0.257187,0.729527,39.8277,39.9418,0.156318,0.155871,0.156318,181.2996,99.0,181.2996,99.0,280.2996
105,99.0,181.2996,280.2996,0.05055,0.0506949,0.0506949,0.0761538,0.139461,0.139461,3.33145,6.10091,9.43236,0.0834075,0.153183,0.23659,39.9419,39.8277,0.05055,0.0506949,0.0506949,99.0,181.2996,99.0,181.2996,280.2996
107,26.4,0.0,26.4,0.0509109,0.0,0.0509109,0.0203077,0.0,0.0203077,0.89591,0.0,0.89591,0.0224008,0.0,0.0224008,39.9946,0.0,0.0509109,0.0,0.0509109,26.4,0.0,26.4,0.0,26.4
108,18.0,147.6,165.6,0.676031,0.678005,0.678005,0.0138462,0.113538,0.113538,8.11183,66.517,74.6288,0.202809,1.66789,1.8707,39.9973,39.8808,0.676031,0.678005,0.678005,18.0,147.6,18.0,147.6,165.6
110,147.6,18.0,165.6,0.35633,0.355293,0.35633,0.113538,0.0138462,0.113538,34.9585,4.26323,39.2217,0.876573,0.106588,0.983161,39.8808,39.9973,0.35633,0.355293,0.35633,147.6,18.0,147.6,18.0,165.6
112,9.0,55.5581,64.5581,0.152533,0.152609,0.152609,0.00692308,0.042737,0.042737,0.915183,5.64954,6.56472,0.02288,0.141311,0.164191,39.9992,39.9794,0.152533,0.152609,0.152609,9.0,55.5581,9.0,55.5581,64.5581
114,55.5581,9.0,64.5581,0.150305,0.150231,0.150305,0.042737,0.00692308,0.042737,5.56426,0.901368,6.46562,0.139178,0.0225346,0.161713,39.9794,39.9992,0.150305,0.150231,0.150305,55.5581,9.0,55.5581,9.0,64.5581
116,0.0,116.4,116.4,0.046266,0.0463562,0.0463562,0.0,0.0895385,0.0895385,0.0,3.59024,3.59024,0.0,0.0899309,0.0899309,40.0,39.9222,0.046266,0.0463562,0.0463562,0.0,116.4,0.0,116.4,116.4
118,162.0996,49.8,211.8996,0.18791,0.187327,0.18791,0.124692,0.0383077,0.124692,20.2352,6.21663,26.4518,0.507669,0.155482,0.663151,39.859,39.9831,0.18791,0.187327,0.18791,162.0996,49.8,162.0996,49.8,211.8996
120,49.8,162.0996,211.8996,0.0762412,0.0764785,0.0764785,0.0383077,0.124692,0.124692,2.53014,8.23563,10.7658,0.0632802,0.206619,0.269899,39.9831,39.859,0.0762412,0.0764785,0.0764785,49.8,162.0996,49.8,162.0996,211.8996
122,37.2,272.6419,309.8419,0.192761,0.19445,0.19445,0.0286154,0.209725,0.209725,4.77927,35.0277,39.8069,0.119512,0.883588,1.0031,39.99,39.6425,0.192761,0.19445,0.19445,37.2,272.6419,37.2,272.6419,309.8419
124,12.0,18.6,30.6,0.265722,0.265732,0.265732,0.00923077,0.0143077,0.0143077,2.1257,3.29484,5.42055,0.0531443,0.0823769,0.135521,39.9987,39.9971,0.265722,0.265732,0.265732,12.0,18.6,12.0,18.6,30.6
126,12.6,3.0,15.6,0.15086,0.150855,0.15086,0.00969231,0.00230769,0.00969231,1.26718,0.30171,1.56889,0.0316807,0.00754277,0.0392235,39.9986,39.9999,0.15086,0.150855,0.15086,12.6,3.0,12.6,3.0,15.6
128,3.0,12.6,15.6,0.152633,0.152638,0.152638,0.00230769,0.00969231,0.00969231,0.305265,1.28211,1.58738,0.00763165,0.032054,0.0396856,39.9999,39.9986,0.152633,0.152638,0.152638,3.0,12.6,3.0,12.6,15.6
130,12.6,3.0,15.6,0.150395,0.15039,0.150395,0.00969231,0.00230769,0.00969231,1.26328,0.30078,1.56406,0.031583,0.00751952,0.0391025,39.9986,39.9999,0.150395,0.15039,0.150395,12.6,3.0,12.6,3.0,15.6
132,18.6,12.0,30.6,0.33525,0.335237,0.33525,0.0143077,0.00923077,0.0143077,4.1568,2.68181,6.83861,0.103928,0.0670474,0.170975,39.9971,39.9987,0.33525,0.335237,0.33525,18.6,12.0,18.6,12.0,30.6
134,380.4,0.0,380.4,0.0937376,0.0,0.0937376,0.0951,0.0,0.0951,38.5456,0.0,38.5456,0.594296,0.0,0.594296,64.8591,0.0,0.0937376,0.0,0.0937376,380.4,0.0,380.4,0.0,380.4
135,56.1494,53.4,109.5494,0.117891,0.117886,0.117891,0.0431918,0.0410769,0.0431918,4.4107,4.19473,8.60543,0.110325,0.104919,0.215244,39.979,39.9808,0.117891,0.117886,0.117891,56.1494,53.4,56.1494,53.4,109.5494
137,53.4,56.1494,109.5494,0.165631,0.165639,0.165639,0.0410769,0.0431918,0.0431918,5.89365,6.1971,12.0907,0.147412,0.155009,0.302421,39.9808,39.979,0.165631,0.165639,0.165639,53.4,56.1494,53.4,56.1494,109.5494
139,0.0,0.0,0.0,0.188853,0.188853,0.188853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.188853,0.188853,0.188853,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.186971,0.186971,0.186971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.186971,0.186971,0.186971,0.0,0.0,0.0,0.0,0.0
143,14.4,1.2,15.6,0.184376,0.184368,0.184376,0.0110769,0.000923077,0.0110769,1.76993,0.147494,1.91743,0.0442503,0.00368736,0.0479377,39.9982,40.0,0.184376,0.184368,0.184376,14.4,1.2,14.4,1.2,15.6
145,13.8,21.6,35.4,0.185042,0.185051,0.185051,0.0106154,0.0166154,0.0166154,1.70231,2.66449,4.3668,0.0425596,0.0666185,0.109178,39.9983,39.9962,0.185042,0.185051,0.185051,13.8,21.6,13.8,21.6,35.4
147,18.6,12.0,30.6,0.301076,0.301064,0.301076,0.0143077,0.00923077,0.0143077,3.73308,2.40844,6.14151,0.0933336,0.0602129,0.153546,39.9971,39.9987,0.301076,0.301064,0.301076,18.6,12.0,18.6,12.0,30.6
149,0.0,0.0,0.0,0.690018,0.690018,0.690018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.690018,0.690018,0.690018,0.0,0.0,0.0,0.0,0.0
151,18.0,147.6,165.6,0.167884,0.168374,0.168374,0.0138462,0.113538,0.113538,2.01447,16.5187,18.5331,0.0503652,0.4142,0.464565,39.9973,39.8808,0.167884,0.168374,0.168374,18.0,147.6,18.0,147.6,165.6
153,31.5494,91.5557,123.1051,0.1522,0.152364,0.152364,0.0242688,0.0704274,0.0704274,3.20062,9.28814,12.4888,0.0800305,0.232497,0.312528,39.9926,39.9495,0.1522,0.152364,0.152364,31.5494,91.5557,31.5494,91.5557,123.1051
155,91.5557,31.5494,123.1051,0.147621,0.147462,0.147621,0.0704274,0.0242688,0.0704274,8.999,3.10099,12.1,0.22526,0.0775392,0.302799,39.9495,39.9926,0.147621,0.147462,0.147621,91.5557,31.5494,91.5557,31.5494,123.1051
157,361.3633,0.0,361.3633,0.0601782,0.0,0.0601782,0.277972,0.0,0.277972,14.2836,0.0,14.2836,0.362437,0.0,0.362437,39.4099,0.0,0.0601782,0.0,0.0601782,361.3633,0.0,361.3633,0.0,361.3633
158,172.0791,190.2,362.2791,0.201588,0.201744,0.201744,0.132369,0.146308,0.146308,23.0354,25.4611,48.4965,0.578152,0.63953,1.21768,39.8431,39.8122,0.201588,0.201744,0.201744,172.0791,190.2,172.0791,190.2,362.2791
160,190.2,172.0791,362.2791,0.153925,0.153806,0.153925,0.146308,0.132369,0.146308,19.4261,17.5753,37.0014,0.487942,0.441113,0.929055,39.8122,39.8431,0.153925,0.153806,0.153925,190.2,172.0791,190.2,172.0791,362.2791
162,20.4,471.0,491.4,0.150028,0.153634,0.153634,0.0156923,0.362308,0.362308,2.0402,47.1047,49.1449,0.0510094,1.20603,1.25703,39.9966,39.0578,0.150028,0.153634,0.153634,20.4,471.0,20.4,471.0,491.4
164,471.0,20.4,491.4,0.151428,0.147874,0.151428,0.362308,0.0156923,0.362308,46.4284,2.01091,48.4393,1.18871,0.050277,1.23899,39.0578,39.9966,0.151428,0.147874,0.151428,471.0,20.4,471.0,20.4,491.4
166,0.0,0.0,0.0,0.302698,0.302698,0.302698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.302698,0.302698,0.302698,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.14727,0.14727,0.14727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.14727,0.14727,0.14727,0.0,0.0,0.0,0.0,0.0
170,19.2,9.0,28.2,0.149939,0.149931,0.149939,0.0147692,0.00692308,0.0147692,1.91908,0.899568,2.81865,0.0479806,0.0224896,0.0704702,39.997,39.9992,0.149939,0.149931,0.149939,19.2,9.0,19.2,9.0,28.2
172,12.0,69.0,81.0,0.14741,0.147517,0.147517,0.00923077,0.0530769,0.0530769,1.17924,6.78063,7.95987,0.029482,0.169645,0.199127,39.9987,39.9696,0.14741,0.147517,0.147517,12.0,69.0,12.0,69.0,81.0
174,69.0,12.0,81.0,0.149707,0.149598,0.149707,0.0530769,0.00923077,0.0530769,6.8813,1.19675,8.07805,0.172163,0.0299197,0.202083,39.9696,39.9987,0.149707,0.149598,0.149707,69.0,12.0,69.0,12.0,81.0
176,0.0,0.0,0.0,0.150996,0.150996,0.150996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.150996,0.150996,0.150996,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.152535,0.152535,0.152535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.152535,0.152535,0.152535,0.0,0.0,0.0,0.0,0.0
180,9.0,19.2,28.2,0.149461,0.14947,0.14947,0.00692308,0.0147692,0.0147692,0.896751,1.91307,2.80982,0.0224192,0.0478304,0.0702496,39.9992,39.997,0.149461,0.14947,0.14947,9.0,19.2,9.0,19.2,28.2
182,17.4,0.0,17.4,0.226045,0.0,0.226045,0.0133846,0.0,0.0133846,2.62195,0.0,2.62195,0.065553,0.0,0.065553,39.9975,0.0,0.226045,0.0,0.226045,17.4,0.0,17.4,0.0,17.4
183,1.2,0.0,1.2,0.020007,0.020007,0.020007,0.000923077,0.0,0.000923077,0.0160056,0.0,0.0160056,0.00040014,0.0,0.00040014,40.0,40.0,0.020007,0.020007,0.020007,1.2,0.0,1.2,0.0,1.2
185,45.0,2104.3886,2149.3886,0.170095,0.230731,0.230731,0.0346154,1.61876,1.61876,5.10107,238.5472,243.6482,0.127572,8.09248,8.22005,39.9859,29.4777,0.170095,0.230731,0.230731,45.0,2104.3886,45.0,2104.3886,2149.3886
187,0.0,0.0,0.0,0.0562005,0.0562005,0.0562005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0562005,0.0562005,0.0562005,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0510375,0.0,0.0510375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0510375,0.0,0.0510375,0.0,0.0,0.0,0.0,0.0
190,163.9908,534.5503,698.5411,0.197727,0.202985,0.202985,0.126147,0.411193,0.411193,21.5392,70.21,91.7492,0.540425,1.80842,2.34885,39.8561,38.8238,0.197727,0.202985,0.202985,163.9908,534.5503,163.9908,534.5503,698.5411
192,1060.8665,92.5908,1153.4573,0.215428,0.195379,0.215428,0.816051,0.0712237,0.816051,138.0028,12.0447,150.0475,3.809,0.301506,4.11051,36.2307,39.9484,0.215428,0.195379,0.215428,1060.8665,92.5908,1060.8665,92.5908,1153.4573
194,4.8,19.2,24.0,0.300227,0.300248,0.300248,0.00369231,0.0147692,0.0147692,0.96072,3.84288,4.8036,0.0240181,0.0960793,0.120097,39.9998,39.997,0.300227,0.300248,0.300248,4.8,19.2,4.8,19.2,24.0
196,135.6,58.2,193.8,0.166307,0.165975,0.166307,0.104308,0.0447692,0.104308,14.9957,6.43622,21.432,0.375855,0.160996,0.53685,39.8977,39.9776,0.166307,0.165975,0.166307,135.6,58.2,135.6,58.2,193.8
198,283.5782,205.2,488.7782,0.094677,0.0942765,0.094677,0.218137,0.157846,0.218137,17.7273,12.8277,30.555,0.447472,0.322425,0.769898,39.6166,39.7849,0.094677,0.0942765,0.094677,283.5782,205.2,283.5782,205.2,488.7782
200,189.0,330.3782,519.3782,0.181169,0.182626,0.182626,0.145385,0.254137,0.254137,22.7214,39.7177,62.4391,0.570683,1.00559,1.57628,39.8144,39.4968,0.181169,0.182626,0.182626,189.0,330.3782,189.0,330.3782,519.3782
202,10.2,2.4,12.6,0.307899,0.307892,0.307899,0.00784615,0.00184615,0.00784615,2.09366,0.492626,2.58629,0.0523428,0.0123157,0.0646585,39.999,39.9999,0.307899,0.307892,0.307899,10.2,2.4,10.2,2.4,12.6
204,2.4,10.2,12.6,0.305077,0.305083,0.305083,0.00184615,0.00784615,0.00784615,0.488122,2.07452,2.56264,0.0122031,0.0518642,0.0640672,39.9999,39.999,0.305077,0.305083,0.305083,2.4,10.2,2.4,10.2,12.6
206,177.0,0.0,177.0,0.238166,0.0,0.238166,0.136154,0.0,0.136154,27.9876,0.0,27.9876,0.702589,0.0,0.702589,39.835,0.0,0.238166,0.0,0.238166,177.0,0.0,177.0,0.0,177.0
207,76.2,177.0,253.2,0.154978,0.155479,0.155479,0.0586154,0.136154,0.136154,7.86575,18.2708,26.1366,0.196822,0.458663,0.655486,39.9637,39.835,0.154978,0.155479,0.155479,76.2,177.0,76.2,177.0,253.2
209,1377.0,0.0,1377.0,0.121547,0.0,0.121547,1.05923,0.0,1.05923,95.6643,0.0,95.6643,2.7895,0.0,2.7895,34.2944,0.0,0.121547,0.0,0.121547,1377.0,0.0,1377.0,0.0,1377.0
